"Product Details","ASIN","URL","Image URL","Brand","Price $","Sales","Revenue","BSR","Seller Country/Region","Fees $","Active Sellers #","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","Creation Date"
"Tangkula Glass Coffee Table, 42.5"" L × 20"" W ×14"" H, Modern Clear Tempered Glass Coffee Table for Living Room, International Occasion Tea Table, Waterfall Table with Rounded Edges (Clear Glass)","B07WWSY44W","https://www.amazon.com/dp/B07WWSY44W?psc=1","https://m.media-amazon.com/images/I/51yP2uECd0L._AC_SX522_.jpg","Tangkula",189.99,106,"20,138.94","210,918","US","n/a",1,4.7,"1,057",9,0,"Tangkula","Home & Kitchen","n/a","MFN","n/a","n/a","8/19/2019"
"Yaheetech Coffee Table, 41in Lift Top Coffee Table with Storage Hidden Compartment & Shelf, Pop Up Coffee Table for Living Room, Espresso","B07MHGJVBN","https://www.amazon.com/dp/B07MHGJVBN?psc=1","https://m.media-amazon.com/images/I/5151XsEzPpL._AC_SX569_.jpg","Yaheetech",79.99,941,"75,270.59","24,646","US",41.89,1,4.5,"7,807",7,46,"Yaheetech","Home & Kitchen","Small Oversize","MFN","23.6x3.9x45.3",48.77,"12/20/2018"
"Furinno 11172 Just 2-Tier No Tools Coffee Table, White w/White Tube","B006321J8G","https://www.amazon.com/dp/B006321J8G?psc=1","https://m.media-amazon.com/images/I/41h4UzOfBYL._AC_SY355_.jpg","Furinno",20.38,755,"15,386.90","21,331","AMZ",16.57,8,3.6,"10,073",7,24,"Amazon","Home & Kitchen","Small Oversize","FBA","17.8x2.8x26.5",10.00,"11/3/2011"
"ZenStyle Industrial Coffee Table with Storage Shelf for Living Room, Wood Look Accent Furniture with Vintage Wooden Board Stable Metal Frame Cocktail Table 2-Tier Tea Table, Rustic Brown","B08NFBSC1F","https://www.amazon.com/dp/B08NFBSC1F?psc=1","https://m.media-amazon.com/images/I/614SNHm3X9L._AC_SY355_.jpg","ZenStyle",43.48,182,"7,913.36","156,309","CN",32.21,1,4.6,635,9,12,"ZenStyle","Home & Kitchen","Small Oversize","MFN","24.3x3.9x43.1",38.81,"11/12/2020"
"Ameriwood Home Carver Coffee Table, Gray","B01N0D7VC8","https://www.amazon.com/dp/B01N0D7VC8?psc=1","https://m.media-amazon.com/images/I/71lXEubxAbL._AC_SX466_.jpg","Ameriwood Home",87.66,"n/a","n/a","3,332","AMZ",50.18,4,4.5,"3,310",15,0,"Amazon","Our Brands","Small Oversize","AMZ","14.0x8.5x40.3",65.76,"11/14/2016"
"ANBUY Black Coffee Table with Storage, Modern Rectangle Coffee Table with Dual Storage Drawers & 2 Open Shelf, Wood TV Stand Side End Table for Apartment Living Room","B0BVVLTTGS","https://www.amazon.com/dp/B0BVVLTTGS?psc=1","https://m.media-amazon.com/images/I/812Onh1t0+L._AC_SX679_.jpg","Anbuy",123.99,67,"8,307.33","173,261","CN","n/a",2,4.7,4,8,1,"Anbuy","Home & Kitchen","n/a","MFN","n/a","n/a","2/15/2023"
"AOGLLATI Lift Top Coffee Table with Storage and Hidden Compartment, Farmhouse Square Coffee Table with Charging Station, Wood Lift Tabletop Central Table for Living Room, Reception Room, Retro Brown","B0BR5CRZTG","https://www.amazon.com/dp/B0BR5CRZTG?psc=1","https://m.media-amazon.com/images/I/914iuKAISBL._AC_SY450_.jpg","AOGLLATI",169.99,115,"19,548.85","290,512","CN",64.20,1,4.4,30,8,0,"CAcaco","Home & Kitchen","Small Oversize","MFN","19.7x37.8x8.2",69.30,"12/27/2022"
"Elephance Round Coffee Table, 31.5 Inch Modern Coffee Table for Living Room, White and Gold Coffee Table with Storage, Wooden Tabletop-Marble White Print with Gold Frame","B0BZRVK9XC","https://www.amazon.com/dp/B0BZRVK9XC?psc=1","https://m.media-amazon.com/images/I/81T+UbD+z6L._AC_SX569_.jpg","Elephance",135.99,6,815.94,"243,130","US",52.05,1,4.4,41,8,0,"Cheerwing USA","Home & Kitchen","Medium Oversize","FBA","33.9x34.3x3.4",30.53,"3/28/2023"
"GOTOTOP Modern Glossy White Coffee Table W/LED Lighting, Contemporary Rectangle Design with 4 Drawers and Remote Control Living Room Furniture","B08CKYXJTV","https://www.amazon.com/dp/B08CKYXJTV?psc=1","https://m.media-amazon.com/images/I/81I+cps-xbL._AC_SX679_.jpg","GOTOTOP",219.50,3,658.50,"1,444,285","CN",69.51,2,2.7,126,9,1,"Cusco","Home & Kitchen","Small Oversize","FBA","22.1x5.0x33.5",66.15,"12/10/2020"
"LAZZO Rattan Coffee Table Mid Century Modern Center Rectangular Tables with 2 Drawers and Open Storage Shelf Wooden Small Media Table for Home Living Room,Office Natural Wood","B0BKSXTBLZ","https://www.amazon.com/dp/B0BKSXTBLZ?psc=1","https://m.media-amazon.com/images/I/71U6aAU-jvL._AC_SX466_.jpg","LAZZO",87.99,88,"7,743.12","354,841","CN",40.99,1,4.8,10,6,1,"LAZZO","Home & Kitchen","Small Oversize","MFN","24.0x38.6x4.5",43.43,"10/28/2022"
"Gdrasuya10 Modern White Faux Marble Coffee Table, 2 Tier Wood Coffee Table with Gold Frame Center TV Table Cocktail Table Sofa End Table for Living Room Bedroom (40"" L)","B0B92XNY3N","https://www.amazon.com/dp/B0B92XNY3N?psc=1","https://m.media-amazon.com/images/I/81-yO8tL4FL._AC_SX466_.jpg","Gdrasuya10",109.99,41,"4,509.59","451,067","CN","n/a",1,2.8,14,8,2,"HawPoleElec","Home & Kitchen","n/a","MFN","n/a","n/a","8/9/2022"
"Commercial Work Table Assembly","B07RZ9L11P","https://www.amazon.com/dp/B07RZ9L11P?psc=1","https://m.media-amazon.com/images/I/51o9JpyUzyL._SX450_.jpg",,999.90,"n/a","n/a","n/a","n/a","n/a",1,"n/a",0,1,0,"n/a","All Departments","n/a","n/a","n/a","n/a","n/a"
"BDI Reveal 1192 Lift Coffee Table, Chocolate Walnut","B09PQN71DR","https://www.amazon.com/dp/B09PQN71DR?psc=1","https://m.media-amazon.com/images/I/417tOXEVNVL._AC_SX466_.jpg","BDI Furniture","1,683.00",0,0.00,"3,878,639","US",236.83,3,"n/a",0,6,0,"WORLD WIDE STEREO","Home & Kitchen","Medium Oversize","MFN","50.0x30.0x8.0",95.00,"1/5/2022"
"WLIVE Lift Top Coffee Table with Storage,Small Coffee Table with Drawers for Living Room,Hidden Compartment and Open Shelf,Central Table for Reception Room,Rustic Brown","B0BRB12W8X","https://www.amazon.com/dp/B0BRB12W8X?psc=1","https://m.media-amazon.com/images/I/81jRlgOs1RL._AC_SY450_.jpg","WLIVE",139.99,"n/a","n/a","146,114","CN",55.09,1,5.0,1,7,0,"WLIVE","Home & Kitchen","Small Oversize","FBA","23.0x5.5x43.5",60.01,"12/29/2022"
"Lift Top Coffee Table, Coffee Tables for Living Room, Coffee Table with Storage, Rustic Coffee Table with Hidden Compartment, Wooden Legs","B0BTHQ88HN","https://www.amazon.com/dp/B0BTHQ88HN?psc=1","https://m.media-amazon.com/images/I/719FQFqL4fL._AC_SY450_.jpg","Tcpuolr",104.99,113,"11,863.87","313,570","CN",67.14,1,4.0,57,7,6,"Tcpuolr","Home & Kitchen","Medium Oversize","MFN","23.0x46.1x4.9",78.00,"1/31/2023"
"Sauder North Avenue Coffee Table, Charter Oak finish, L: 31.50"" x W: 20.00"" x H: 16.54""","B01K6PLW4Q","https://www.amazon.com/dp/B01K6PLW4Q?psc=1","https://m.media-amazon.com/images/I/71Z+TfZ9n8L._AC_SX425_.jpg","Sauder",79.99,165,"13,198.35","220,733","AMZ",31.81,2,4.5,"5,580",8,14,"Amazon","Home & Kitchen","Small Oversize","FBA","23.6x2.5x35.7",24.45,"n/a"
"Yaheetech Wood 2-Tier Black Coffee Table with Storage Shelf for Living Room, X Design Accent Cocktail Table, Easy Assembly Home Furniture, 39.5 x 21.5 x 18 Inches","B0833M87VX","https://www.amazon.com/dp/B0833M87VX?psc=1","https://m.media-amazon.com/images/I/71CdOCmASxS._AC_SX522_.jpg","Yaheetech",79.99,344,"27,516.56","101,768","US",37.69,2,4.6,848,9,17,"Yaheetech","Home & Kitchen","Small Oversize","MFN","24.4x45.5x3.9",38.36,"12/24/2019"
"BDI Furniture Terrace Square Coffee Table Charcoal","B073K4MSCV","https://www.amazon.com/dp/B073K4MSCV?psc=1","https://m.media-amazon.com/images/I/71cmxa-O9ML._AC_SX569_.jpg","BDI Furniture","1,216.00",1,"1,216.00","533,969","US",358.31,3,4.6,6,7,0,"WORLD WIDE STEREO","Home & Kitchen","Special Oversize","MFN","48.0x48.0x9.0",171.00,"n/a"
"VINGLI Glass Coffee Table, 25.6"" Round Coffee Table Gold Coffee Tables for Living Room, 2-Tier Glass Top Coffee Table with Storage Clear Coffee Table, Simple & Modern Center Table for Small Space","B09RH3LJLW","https://www.amazon.com/dp/B09RH3LJLW?psc=1","https://m.media-amazon.com/images/I/81x+fwOe4tL._AC_SX569_.jpg","VINGLI",95.99,504,"48,378.96","54,235","HK",35.47,2,4.6,250,8,19,"VINGLI-Direct","Home & Kitchen","Small Oversize","MFN","27.8x4.8x28.4",25.45,"1/29/2022"
"Furinno Beginning Coffee Table, French Oak Grey , 19.45D x 35.59W x 15.63H in","B07GDWL9TV","https://www.amazon.com/dp/B07GDWL9TV?psc=1","https://m.media-amazon.com/images/I/51nZwDsrFYL._AC_SX466_.jpg","Furinno",31.71,94,"2,980.74","319,082","AMZ",21.21,11,3.7,497,10,2,"Amazon","Home & Kitchen","Small Oversize","AMZ","21.6x1.5x39.0",16.95,"8/13/2018"
"Artissance Versatile Peking Grand Framed Square Weathered White Wash, 50 Inch Long Coffee Table","B09Q1DMB5D","https://www.amazon.com/dp/B09Q1DMB5D?psc=1","https://m.media-amazon.com/images/I/8125pZc2IRL._AC_SY450_.jpg","Artissance","2,185.10",2,"4,370.20","872,742","AMZ",410.24,3,"n/a",0,9,0,"Amazon","Home & Kitchen","Special Oversize","FBA","51.1x18.3x52.8",118.02,"1/8/2022"
"Round Coffee Table Modern Coffee Table Sofa Table Tea Table for Living Room, Office Desk, Balcony, Wood Desktop and Metal Legs, White Oak,31.5""","B09DYBM7KB","https://www.amazon.com/dp/B09DYBM7KB?psc=1","https://m.media-amazon.com/images/I/71IPFXyXH1L._AC_SX679_.jpg","TOYSINTHEBOX",69.99,65,"4,549.35","232,229","US",38.52,1,3.7,290,8,7,"YUNHAO LIVING","Home & Kitchen","Medium Oversize","FBA","33.0x2.0x33.0",19.75,"8/30/2021"
"Personalized Large EPOXY Table, Resin Dining Table for 2, 4, 6, 8 River Table Top, Wood Epoxy Coffee Table Top, Living Room Table (Without Stand, 72 x 48inches)","B0B59M7PXB","https://www.amazon.com/dp/B0B59M7PXB?psc=1","https://m.media-amazon.com/images/I/51RSJh5MhOL._AC_SX679_.jpg","TUZECH","4,059.00",1,"4,059.00","3,475,049","IN","n/a",1,"n/a",0,7,0,"Tuzech.","Home & Kitchen","n/a","MFN","n/a","n/a","6/28/2022"
"HOMMPA Lift Top LED Coffee Table with Charging Station Black CoffeeTable for Living Room with Hidden Compartment High Gloss Lift Tabletop Modern Center Cocktail Table for Living Room 15.7"" H","B0BJ76PHZY","https://www.amazon.com/dp/B0BJ76PHZY?psc=1","https://m.media-amazon.com/images/I/71VOshMafhL._AC_SX569_.jpg","HOMMPA",189.98,173,"32,866.54","143,519","CN","n/a",1,3.9,6,8,0,"Phycomn","Home & Kitchen","n/a","MFN","n/a","n/a","10/14/2022"
"Oakrain Nesting Tables for Living Room, Round Nesting Coffee Table, Farmhouse End Tables Living Room Set of 2, Wood Side Tables Set of 2 for Sofa, Bedroom, Balcony","B0B2P86Z7L","https://www.amazon.com/dp/B0B2P86Z7L?psc=1","https://m.media-amazon.com/images/I/816AMX0xKvL._AC_SX679_.jpg","Oakrain",99.99,111,"11,098.89","197,855","CN",35.65,1,4.7,32,9,2,"OneSpruce","Home & Kitchen","Small Oversize","FBA","21.5x7.0x25.2",15.45,"5/30/2022"
"Rainbow Sophia Coffee Table, Modern Farmhouse Wood Coffee Table with 2-Tier Storage, 40 Inch, White Oak","B08ML5W8DZ","https://www.amazon.com/dp/B08ML5W8DZ?psc=1","https://m.media-amazon.com/images/I/818YD5zkKBL._AC_SX569_.jpg","Rainbow Sophia",129.97,345,"44,839.65","101,801","US",46.45,2,4.5,910,6,20,"Rainbow Sophia LLC","Home & Kitchen","Small Oversize","FBA","26.0x4.5x44.5",42.01,"11/7/2020"
"Yaheetech Lift Top Coffee Table, 47.5 in Coffee Table with Hidden Storage Compartment, Wooden Lift Up Central Table for Living Room & Reception Room, Gray","B09Q8WXHWL","https://www.amazon.com/dp/B09Q8WXHWL?psc=1","https://m.media-amazon.com/images/I/81AtgGqbB4L._AC_SY355_.jpg","Yaheetech",89.99,219,"19,707.81","31,775","US",49.84,1,4.5,102,9,5,"Yaheetech","Home & Kitchen","Small Oversize","MFN","27.2x52.4x5.1",61.29,"1/12/2022"
"Gexpusm Round Wood Coffee Table, Farmhouse Round Coffee Table for Living Room, Solid Wood Circle Center Table, Round Wooden Rustic Natural Table, 31.5 * 31.5 * 14IN(Contain Only Coffee Table)","B0BF9TFB35","https://www.amazon.com/dp/B0BF9TFB35?psc=1","https://m.media-amazon.com/images/I/714PkhsqHdL._AC_SX450_.jpg","Gexpusm",189.99,249,"47,307.51","121,528","CN",75.69,1,4.9,32,7,7,"Budding Home","Home & Kitchen","Medium Oversize","MFN","34.8x34.8x7.7",40.12,"9/14/2022"
"WEENFON Coffee Table, Industrial Coffee Table with 2 Cloth Drawers & Open Storage Shelf, Modern Accent Cocktail Table with Hidden Compartment for Living Room, Metal Frame, Dark Brown","B09RDVCXHP","https://www.amazon.com/dp/B09RDVCXHP?psc=1","https://m.media-amazon.com/images/I/61YPO3IkgpL._AC_SX466_.jpg","WEENFON",59.99,"n/a","n/a","436,101","CN",38.89,1,3.7,49,8,0,"WEENFON","Home & Kitchen","Small Oversize","FBA","22.0x5.0x47.8",48.96,"12/31/2022"
"bonVIVO Black Coffee Table Donatella","B087JXFXWT","https://www.amazon.com/dp/B087JXFXWT?psc=1","https://m.media-amazon.com/images/I/61rI0T2qh5L._AC_SX466_.jpg","bonVIVO",132.99,30,"3,989.70","551,002","US",52.72,2,4.7,447,9,6,"Bonstato Inc.","Home & Kitchen","Small Oversize","FBA","24.1x5.0x46.5",50.10,"2/15/2017"
"Furnnylane Modern Coffee Table with 4 Drawers,Square Coffee Table with Storage for Living Room,White,Large,39.3"" D x 39.3"" W x 17.7"" H","B0C3LLLZRJ","https://www.amazon.com/dp/B0C3LLLZRJ?psc=1","https://m.media-amazon.com/images/I/713iwNposeL._AC_SX466_.jpg","Furnnylane",269.99,"n/a","n/a","314,778","CN","n/a",1,3.9,39,5,2,"Furnnylane","Home & Kitchen","n/a","MFN","n/a","n/a","4/26/2023"
