"Product Details","ASIN","URL","Image URL","Brand","Price $","Sales","Revenue","BSR","Seller Country/Region","Fees $","Active Sellers #","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","Creation Date"
"VIAGDO Makeup Vanity with Lights, Vanity Desk with Openable Mirror & 3-Color Dimmable, Vanity Table with Charging Station, Makeup Desk with Visual Drawer, Hooks, Hidden and Open Storage Shelves","B0BVB49G2F","https://www.amazon.com/dp/B0BVB49G2F?psc=1","https://m.media-amazon.com/images/I/81xTZIQ4WwL._AC_SX466_.jpg","VIAGDO",239.99,242,"58,077.58","98,894","CN","n/a",1,4.2,37,9,12,"FORMU","Home & Kitchen","n/a","MFN","n/a","n/a","2/7/2023"
"JOYSOURCE Large Vanity Set with 12 Lights Bulbs, Makeup Vanity Desk Black Vanity Table Set with Cushioned Stool, Makeup Table for Women, Girls, Bedroom","B09NNRSGPP","https://www.amazon.com/dp/B09NNRSGPP?psc=1","https://m.media-amazon.com/images/I/71tK4OwvWFL._AC_SX425_.jpg","JOYSOURCE",167.99,168,"28,222.32","139,972","CN",76.31,2,4.2,142,7,6,"Joy Source","Home & Kitchen","Medium Oversize","FBA","29.5x7.0x36.0",75.01,"12/15/2021"
"($) Furnideco 37"" W Makeup Vanity with Lights,WithVanity Desk with Chair, 5 Drawers Makeup Table with Lighted Mirror, 3 Lighting Colors,for Women Girls, Black","B0C1BPKGDP","https://www.amazon.com/dp/B0C1BPKGDP?psc=1","https://m.media-amazon.com/images/I/9164G9tLrqL._AC_SX569_.jpg","Furnideco",199.99,413,"82,595.87","72,347","CN","n/a",1,4.4,71,7,25,"Furnideco Direct","Home & Kitchen","n/a","MFN","n/a","n/a","1/11/2023"
"($) BELLEZE Modern 45 Inch Makeup Vanity Dressing Table or Home Office Computer Laptop Writing Desk with Two Storage Drawers, Wood Top, and Gold Metal Frame - Chelsea (Gray)","B083NR8MBM","https://www.amazon.com/dp/B083NR8MBM?psc=1","https://m.media-amazon.com/images/I/81CyKE+RezL._AC_SX425_.jpg","BELLEZE",175.99,613,"107,881.87","51,031","US",60.49,1,4.5,"2,746",7,23,"Align Inc.","Home & Kitchen","Small Oversize","MFN","23.2x54.3x6.4",57.76,"1/9/2020"
"($) ukorua White Vanity Desk Wooden Desk with Drawer Modern Desk Computer Desk White Makeup Table with Gold Handle (White)","B0BCYH5KFY","https://www.amazon.com/dp/B0BCYH5KFY?psc=1","https://m.media-amazon.com/images/I/81LedN-p-SL._AC_SY355_.jpg","ukorua",229.00,29,"6,641.00","588,177","CN",60.27,1,4.5,12,6,0,"Ukorua","Home & Kitchen","Small Oversize","FBA","22.5x4.0x48.0",42.41,"9/3/2022"
"($) NSdirect Computer Desk,55"" Home Office Desk with Bookshelf Industrial Study Writing Table with Space Saving Design Modern Simple Style Laptop Table (Rustic Brown)","B09KGVX3X9","https://www.amazon.com/dp/B09KGVX3X9?psc=1","https://m.media-amazon.com/images/I/91A9wBtRfGL._AC_SY450_.jpg","NSdirect",179.99,6,"1,079.94","944,089","CN",61.17,1,4.3,123,9,0,"NSdirect","Home & Kitchen","Small Oversize","FBA","22.0x6.0x48.0",58.01,"10/21/2021"
"EROMMY Modern Makeup Vanity Dressing Table with Wood Top and Metal Frame, Vanity Desk with Drawers for Home Office, Bedroom, Gold-White","B09STJF9GR","https://www.amazon.com/dp/B09STJF9GR?psc=1","https://m.media-amazon.com/images/I/71eULnoGabL._AC_SY450_.jpg","EROMMY",109.99,15,"1,649.85","281,955","US",46.39,1,4.5,221,8,0,"Erommy","Home & Kitchen","Small Oversize","FBA","26.6x5.5x42.9",48.41,"2/18/2022"
"Furmax Vanity Desk Makeup Vanity Table with Lighted Mirror Vanity Set with Modern Desktop, Soft Cushioned Stool, 4 Storage Drawers, 3 Colors Mirror Brightness Adjustable (White)","B0B65K8LKS","https://www.amazon.com/dp/B0B65K8LKS?psc=1","https://m.media-amazon.com/images/I/71TEt1jtUoL._AC_SY450_.jpg","Furmax",109.99,377,"41,466.23","86,546","HK","n/a",1,4.2,62,8,3,"Furmax","Home & Kitchen","n/a","MFN","n/a","n/a","7/9/2022"
"Vanity Desk with Lighted Mirror - Makeup Table with Lights, 3 Color Light Vanity Set, Adjustable Brightness, with Soft Cushioned Stool for Bedroom, 39.4'' L x 18'' W x 49'' H, White","B0BRKWLG4D","https://www.amazon.com/dp/B0BRKWLG4D?psc=1","https://m.media-amazon.com/images/I/71Cq8cSZKcL._AC_SX466_.jpg","SMOOL",104.99,154,"16,168.46","177,661","HK",43.96,1,3.2,15,8,5,"Naboba","Home & Kitchen","Small Oversize","FBA","20.9x7.0x42.0",34.21,"1/3/2023"
"saicheng Girls Vanity Desk with Mirror and Lights, White Makeup Vanity Table with Chair, Dresser Desk with 4 Storage Drawers for Bedroom","B0BWJ8BQKL","https://www.amazon.com/dp/B0BWJ8BQKL?psc=1","https://m.media-amazon.com/images/I/61WnrPeFL0L._AC_SX569_.jpg","saicheng",179.99,"n/a","n/a","108,182","CN","n/a",1,"n/a",0,6,0,"Saicheng","Home & Kitchen","Small Oversize","FBA","22.0x8.0x35.0",66.01,"2/22/2023"
"White Vanity Desk with Mirror and Lights – Makeup Vanity with Lights and Drawers. Girls Vanity Mirror with Lights Desk and Chair with drawers – Vanity Set and Bedroom Vanity Table Makeup Desk Vanities","B0BZ15D1M8","https://www.amazon.com/dp/B0BZ15D1M8?psc=1","https://m.media-amazon.com/images/I/61YMgtcgUwL._AC_SX679_.jpg","Little Homie",214.99,"n/a","n/a","39,839","CA",63.07,2,5.0,1,6,0,"itech Furniture","Home & Kitchen","Small Oversize","FBA","19.5x6.0x32.0",53.01,"4/27/2023"
"DABUTY Vanity Stool with Metal Legs, Cushion Vanity Chair, Dressing Makeup Stool Bench, Black","B0C5CZX7C8","https://www.amazon.com/dp/B0C5CZX7C8?psc=1","https://m.media-amazon.com/images/I/71FhL3LYRaL._AC_SX466_.jpg","DABUTY",45.26,"n/a","n/a","1,258,364","CN","n/a",2,"n/a",0,7,0,"shanxijianglinglingshangmaoyouxiangongsi","Home & Kitchen","n/a","MFN","n/a","n/a","5/16/2023"
"Fameill Makeup Vanity with Lights,Vanity Desk with Drawer,Vanity Table Set with Lighted Mirror,3 Color Dimmable Makeup Desk for Bedroom,White","B0B5DPHPXP","https://www.amazon.com/dp/B0B5DPHPXP?psc=1","https://m.media-amazon.com/images/I/71uE4ySSY6L._AC_SY450_.jpg","Fameill",129.99,199,"25,868.01","118,047","CN","n/a",1,4.5,388,7,17,"Fameill","Home & Kitchen","n/a","MFN","n/a","n/a","6/29/2022"
"Joreipnm Vanity Desk with Mirror, Modern Makeup Vanity Table Set with 5 Storage Drawers and Cushioned Stool for Bedroom, Large Dressing Table for Women Girls","B0C2Q7PH33","https://www.amazon.com/dp/B0C2Q7PH33?psc=1","https://m.media-amazon.com/images/I/71aFlo22HfL._AC_SX522_.jpg","Joreipnm",109.98,2,219.96,"2,330,130","CN","n/a",1,"n/a",0,8,0,"Yun Cheng","Home & Kitchen","n/a","MFN","n/a","n/a","4/18/2023"
"Furinno Efficient Home Laptop Notebook Computer Desk with Square Shelves, Americano/Black","B07HGCM2ZN","https://www.amazon.com/dp/B07HGCM2ZN?psc=1","https://m.media-amazon.com/images/I/414BEHFBYbL._AC_SX522_.jpg","Furinno",27.52,"4,012","110,410.24","18,857","AMZ",24.93,12,4.2,"26,138",7,"-13,365","Amazon","Home & Kitchen","Small Oversize","AMZ","18.0x4.0x31.5",24.15,"9/18/2018"
"usikey Makeup Vanity Table with Large Lighted Mirror, 12 Lights, Vanity Desk with Charging Station, 1 Large Drawer & 4-Drawer Chest, Vanity Table Set with Stool for Bedroom, White","B0BF8SGW23","https://www.amazon.com/dp/B0BF8SGW23?psc=1","https://m.media-amazon.com/images/I/61gNT0y3cjL._AC_SY450_.jpg","usikey",219.99,241,"53,017.59","103,988","CN",94.73,1,4.4,48,9,12,"usikey","Home & Kitchen","Medium Oversize","MFN","30.5x41.1x9.8",104.90,"12/1/2022"
"UEV Large Vanity Desk with Drawers,Makeup Vanity Set with Movable 3-Drawer Chest,Modern Makeup Vanity Dressing Table(White)","B0BPCBPFW2","https://www.amazon.com/dp/B0BPCBPFW2?psc=1","https://m.media-amazon.com/images/I/71zcJeF0eRL._AC_SX679_.jpg","UEV",209.99,93,"19,529.07","224,704","CN","n/a",1,4.7,5,7,0,"UEV","Home & Kitchen","n/a","MFN","n/a","n/a","12/7/2022"
"AOGLLATI Makeup Vanity with Lights in 3 Colors, Vanity Desk with Mirror and Lights, Vanity Table with Charging Station, Makeup Desk with Visible Drawers, Hidden and Open Storage Shelves，Rustic Brown","B0BTYLBRQD","https://www.amazon.com/dp/B0BTYLBRQD?psc=1","https://m.media-amazon.com/images/I/812TimhfEmL._AC_SX425_.jpg","AOGLLATI",239.99,386,"92,636.14","65,468","CN","n/a",1,4.0,99,6,2,"CAcaco","Home & Kitchen","n/a","MFN","n/a","n/a","2/6/2023"
"NeuType Makeup Vanity with Lights, Vanity Desk with Mirror and Lights, Vanity Mirror with Lights and Table Set, White Vanity Desk 2 Drawers Vanity Set with 12 Light Bulbs","B0BQ628GCQ","https://www.amazon.com/dp/B0BQ628GCQ?psc=1","https://m.media-amazon.com/images/I/81Dm78A7CFL._AC_SY355_.jpg","NeuType",149.14,359,"53,541.26","141,580","AMZ",58.56,2,3.9,81,8,15,"Amazon","Home & Kitchen","Small Oversize","AMZ","28.5x6.5x36.5",64.01,"n/a"
