"Product Details","ASIN","URL","Image URL","Brand","Price $","Sales","Revenue","BSR","Seller Country/Region","Fees $","Active Sellers #","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","Creation Date"
"Furnulem Nightstand with 3 Drawers and 2-Tier Shelf, Fabric Small Dresser Organizer Vertical Storage Tower for Bedroom, Closet, Hallway, Nursery, End Table Side Furniture, Sturdy Steel Frame, Wood Top","B0BDVXTC6S","https://www.amazon.com/dp/B0BDVXTC6S?psc=1","https://m.media-amazon.com/images/I/81OU8bBg4kL._AC_SX466_.jpg","Furnulem",49.99,"1,753","87,632.47","12,624","CN",18.03,1,4.2,375,8,69,"Furnulem US","Home & Kitchen","Large Standard-Size","FBA","13.6x4.7x17.4",13.27,"11/1/2022"
"LDTTCUK Side Table with Charging Station, End Table with Power Outlet & USB Ports, Nightstand with 2 Tiers Storage Space and Storage Cabinet, Sofa Side Tables for Bedroom, Living Room,Office,Black","B0BN67TVVP","https://www.amazon.com/dp/B0BN67TVVP?psc=1","https://m.media-amazon.com/images/I/71arUJLqusL._AC_SY450_.jpg","LDTTCUK",79.99,683,"54,633.17","34,320","CN",23.49,1,4.3,202,7,26,"yiboshangmao123","Home & Kitchen","Large Standard-Size","FBA","13.5x6.7x16.9",16.16,"11/23/2022"
"AILEEKISS Nightstand with Wireless Charging Function Wooden Night Stands with 2 Drawers and Open Shelf Storage Cabinet End Table Home Bedside Table for Bedroom (White)","B099WW8WKG","https://www.amazon.com/dp/B099WW8WKG?psc=1","https://m.media-amazon.com/images/I/516jTqpWy-L._AC_SX569_.jpg","AILEEKISS",97.99,327,"32,042.73","66,277","CN",42.64,1,4.5,293,7,22,"ICE ONLINE STORE","Home & Kitchen","Small Oversize","MFN","19.3x26.8x7.1",41.80,"7/19/2021"
"Filano Floating Nightstand Geometric Wall Shelves for Bedroom Rustic Wood Bedside Shelf Wall Mounted Nightstand Small Nightstand Floating Bedside Table Carbonized Black","B0BQ6XMDRL","https://www.amazon.com/dp/B0BQ6XMDRL?psc=1","https://m.media-amazon.com/images/I/715fsPq7QCL._AC_SX569_.jpg","Filano",23.99,281,"6,741.19","74,036","CN",9.69,1,4.3,100,9,65,"Filano Direct","Home & Kitchen","Large Standard-Size","FBA","8.2x1.9x14.4",2.34,"n/a"
"AEPOALUA Masupu Nightstand, 2 Drawer Dresser for Bedroom, Small Side Table with 2 Drawers, Bedside Furniture, Night Stand, End Table with Gold Frame for Bedroom,Living Room,White","B0BTLS8NF3","https://www.amazon.com/dp/B0BTLS8NF3?psc=1","https://m.media-amazon.com/images/I/71l-Z2uUEBL._AC_SX425_.jpg","AEPOALUA",69.99,60,"4,199.40","1,021,439","CN","n/a",1,4.8,6,9,2,"AEPOALUA","Home & Kitchen","Large Standard-Size","FBA","13.5x7.0x17.5",22.00,"2/1/2023"
"Sorbus Nightstand Dresser with 2 Faux Wood Drawers - Bedside Table Chest with Storage - Bedroom, Living Room, Closet & Dorm Furniture-Lamp Stand - Steel Frame, Wood Top, Easy Pull Fabric Bins","B0B3NCNM32","https://www.amazon.com/dp/B0B3NCNM32?psc=1","https://m.media-amazon.com/images/I/711Hfu0tpWL._AC_SY741_.jpg","Sorbus",54.99,111,"6,103.89","350,454","US",24.28,2,4.2,97,7,8,"SELL BELOW COST","Home & Kitchen","Small Oversize","FBA","12.0x4.0x34.0",15.85,"6/9/2022"
"Nightstand with Charging Station and USB Ports, 3 Tier Small Bedside Table with Drawer and Storage Shelf Rustic Night Stand for Small Space, Living Room, Bedroom, Black","B0B821DLLQ","https://www.amazon.com/dp/B0B821DLLQ?psc=1","https://m.media-amazon.com/images/I/71huvZ7umfL._AC_SY450_.jpg","BTY",52.99,505,"26,759.95","63,802","CN",20.07,2,4.3,117,7,16,"BTY HOME","Home & Kitchen","Large Standard-Size","FBA","13.0x6.0x17.0",18.32,"7/29/2022"
"Reettic Nightstand with Charging Station and USB Ports & Power Outlets, Wooden End Table with Drawer and Opening Shelf, Side Table for Bedroom, Black RCTG101BE","B09C5VBK2X","https://www.amazon.com/dp/B09C5VBK2X?psc=1","https://m.media-amazon.com/images/I/61FNNGtVjoL._AC_SY355_.jpg","Reettic",69.99,841,"58,861.59","33,216","CN",30.31,1,4.3,562,6,34,"airbuyhome","Home & Kitchen","Small Oversize","FBA","18.4x4.7x27.9",24.90,"11/22/2021"
"White Nightstand with Wireless Charging Station and LED Lights, Modern End Side Table with 3 Drawers, Wooden Cabinet Stand by Sofa, Bedside Tables for Bedroom with USB Ports Outlet & Open Storage","B0BRQBT718","https://www.amazon.com/dp/B0BRQBT718?psc=1","https://m.media-amazon.com/images/I/71maGW6m7QL._AC_SX569_.jpg","HOSEOKA",91.99,458,"42,131.42","105,585","CN",36.97,1,4.4,85,8,41,"Fameill","Home & Kitchen","Small Oversize","FBA","16.2x5.8x27.6",32.06,"1/5/2023"
"ADORNEVE Nightstands Set of 2,Grey Nightstand with Charging Station & Drawers,Night Stands for Bedrooms Set of 2","B0B8Z6BL9D","https://www.amazon.com/dp/B0B8Z6BL9D?psc=1","https://m.media-amazon.com/images/I/711zlGhsmgL._AC_SX466_.jpg","ADORNEVE",129.99,729,"94,762.71","56,252","CN",48.55,1,4.3,386,7,27,"TFUS Household Direct","Home & Kitchen","Small Oversize","MFN","16.7x28.4x8.3",46.52,"8/8/2022"
