"Product Details","ASIN","URL","Image URL","Brand","Price $","Sales","Revenue","BSR","Seller Country/Region","Fees $","Active Sellers #","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","Creation Date"
"Crocofair End Table,Side Table Bedside Table with Storage Shelf,Modern Nightstands Table,for Living Room Bedroom (Rustic Brown)","B0B5T9D83R","https://www.amazon.com/dp/B0B5T9D83R?psc=1","https://m.media-amazon.com/images/I/8136+mcyJyL._AC_SX679_.jpg","Crocofair",39.99,"n/a","n/a","391,146","CN",29.17,1,3.9,9,7,0,"Crocofair","Home & Kitchen","Small Oversize","FBA","16.0x5.5x33.0",32.06,"7/5/2022"
"MMEOLUOOK Nightstand with Charging Station, Bedside Tables, End Table Side Table with 2 Tiers Storage Space, for Bedroom, Living Room, BlackMLBZ07BE","B0BY2MRQBG","https://www.amazon.com/dp/B0BY2MRQBG?psc=1","https://m.media-amazon.com/images/I/71zJLrMljfL._AC_SX569_.jpg","MMEOLUOOK",65.99,"n/a","n/a","67,716","n/a",21.71,1,"n/a",0,7,0,"MENGLUO","Home & Kitchen","Large Standard-Size","FBA","13.6x7.1x17.5",17.39,"5/20/2023"
"Furinno Turn-N-Tube End Table, 2-Pack, Espresso","B075JKK2M5","https://www.amazon.com/dp/B075JKK2M5?psc=1","https://m.media-amazon.com/images/I/61MQCNRXKjL._AC_SY355_.jpg","Furinno",22.29,673,"15,001.17","39,195","AMZ",19.79,8,4.3,"7,082",7,61,"Amazon","Home & Kitchen","Small Oversize","AMZ","14.3x4.6x32.8",16.70,"9/11/2017"
"AMHANCIBLE LED Nightstand with Fast Charging Station, End Tables Living Room with USB C Charger 3-Port & 2-Power Outlet, Bedside Table with Fabric Drawers for Bedroom HET052LBK1","B0B92PBX4V","https://www.amazon.com/dp/B0B92PBX4V?psc=1","https://m.media-amazon.com/images/I/61sst74bS7L._AC_SX425_.jpg","AMHANCIBLE",84.99,"1,033","87,794.67","24,487","CN",29.20,1,4.3,197,8,39,"Amhancible","Home & Kitchen","Small Oversize","FBA","15.9x5.3x25.6",16.85,"9/27/2022"
"IKENO Nightstand with LED Lights and Charging Station, 3 Drawers End Table Bedside Table for Bedroom (White)","B0C2Q54FX6","https://www.amazon.com/dp/B0C2Q54FX6?psc=1","https://m.media-amazon.com/images/I/717Xt-I7DEL._AC_SY450_.jpg","IKENO",99.99,170,"16,998.30","87,713","US","n/a",1,5.0,1,9,0,"Ikeno Design","Home & Kitchen","n/a","MFN","n/a","n/a","4/17/2023"
"AOJEZOR End Table,Round End Table Ideal for Any Room-Side Tables Living Room,Side Tables Bedroom,Metal Structure Side Table Great for Indoor & Outdoor,Matte Gray Tray with 3 Gold Legs Accent Table","B07GYVWTF5","https://www.amazon.com/dp/B07GYVWTF5?psc=1","https://m.media-amazon.com/images/I/710rZNtsVvL._AC_SX569_.jpg","AOJEZOR",45.88,"3,731","171,178.28","4,644","CN",19.71,1,4.6,"3,277",9,55,"Aojezor","Home & Kitchen","Small Oversize","FBA","19.0x2.0x23.0",6.80,"8/31/2018"
"Premium Home Rustic Side Table: Farmhouse End Table, Bedside Table, Wood Nightstand, Tall End Table, High Side Tables for Small Spaces, Living Room Metal Nightstand Modern Bedroom Industrial Furniture","B08RMFLY73","https://www.amazon.com/dp/B08RMFLY73?psc=1","https://m.media-amazon.com/images/I/71gNF8Yv8JL._AC_SY550_.jpg","Premium Home Decor",63.95,69,"4,412.55","281,774","US",20.28,2,4.0,243,6,1,"Premium Home Discounts","Home & Kitchen","Large Standard-Size","FBA","13.8x8.0x17.4",13.05,"3/13/2021"
"ANBUY White Nightstand Set of 2, End Side Table Double, Modern Bedside Table with 2 Drawers, Dual Night Stand Metal Legs for Bedroom Living Room","B0BDVJ87YZ","https://www.amazon.com/dp/B0BDVJ87YZ?psc=1","https://m.media-amazon.com/images/I/61eStj05mRL._AC_SX679_.jpg","Anbuy",124.88,"2,472","308,703.36","14,232","CN","n/a",1,3.9,727,9,29,"Anbuy","Home & Kitchen","n/a","MFN","n/a","n/a","9/10/2022"
"Lerliuo Rattan Nightstand, Side Table with Drawer Open Shelf, Cane Accent Bedside End Table with Solid Wood Legs, Mid Century Modern Night Stand for Bedroom, Dorm and Small Spaces (Brown)","B0BRQ9XVSQ","https://www.amazon.com/dp/B0BRQ9XVSQ?psc=1","https://m.media-amazon.com/images/I/715akEgGGjL._AC_SY450_.jpg","Lerliuo",64.99,530,"34,444.70","56,242","CN",20.76,1,4.3,41,8,14,"Lerliuo Direct","Home & Kitchen","Large Standard-Size","FBA","13.7x5.5x17.8",14.86,"1/5/2023"
"GREENSTELL End Table with Charging Station, Round Side Table with Storage Shelf, USB Ports and Anti-Drop Fence, 2-Tier Small Nightstand Sofa Table for Living Room, Bedroom White 15.0*15.0*20.4inches","B09NY82QYK","https://www.amazon.com/dp/B09NY82QYK?psc=1","https://m.media-amazon.com/images/I/61TAM0qpa4L._AC_SX466_.jpg","GREENSTELL",49.99,598,"29,894.02","58,133","CN",21.43,2,4.6,914,6,49,"Greenstell Direct","Home & Kitchen","Small Oversize","FBA","16.5x5.5x16.8",8.30,"3/4/2022"
"MOOACE Nightstand Black with Charging Station, Side End Table with USB Ports and Outlets, 3 Tier Side Table with Storage Shelf Modern Bedside Table for Bedroom Living Room","B0BWXF6BQJ","https://www.amazon.com/dp/B0BWXF6BQJ?psc=1","https://m.media-amazon.com/images/I/71FYRqlHqZL._AC_SX679_.jpg","MOOACE",39.99,"n/a","n/a","71,527","CN",15.57,1,4.2,15,7,9,"MOOACE Direct","Home & Kitchen","Large Standard-Size","FBA","13.3x4.7x16.6",10.38,"2/27/2023"
