"Product Details","ASIN","URL","Image URL","Brand","Price $","Sales","Revenue","BSR","Seller Country/Region","Fees $","Active Sellers #","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","Creation Date"
"Karcog Narrow Console Table with Recessed Power Strip, 47 Inch Sofa Entry Table with 2 AC Outlets & 2 USB Ports, Industrial Farmhouse Style Accent Hallway Table for Living Room, Grey Oak","B09PD7B59J","https://www.amazon.com/dp/B09PD7B59J?psc=1","https://m.media-amazon.com/images/I/71kaogLXEZL._AC_SY450_.jpg","Karcog",79.99,425,"33,995.75","72,689","CN",30.55,4,4.7,697,9,15,"Karcog","Home & Kitchen","Small Oversize","FBA","11.8x5.0x50.5",20.05,"12/29/2021"
"IDEALHOUSE Console Table with 2 Drawers, Farmhouse Entryway Table with Storage Shelf, Accent Wood Sofa Table for Living Room, Hallway, Foyer-Grey","B0BGY2Q3DZ","https://www.amazon.com/dp/B0BGY2Q3DZ?psc=1","https://m.media-amazon.com/images/I/71TZR9f+QsL._AC_SX425_.jpg","IDEALHOUSE",89.99,213,"19,167.87","110,380","CN",42.97,1,4.4,72,7,12,"Yartaka shop","Home & Kitchen","Small Oversize","MFN","6.0x45.0x13.0",48.00,"9/30/2022"
"SUCRSIXBRO Console Table with Charging Station, 70.9’’ Narrow Sofa Table, Entryway Table with Outlets and USB Ports,Easy Assembly,Living Room, Bedroom,Rustic Brown","B0BKXTZNRB","https://www.amazon.com/dp/B0BKXTZNRB?psc=1","https://m.media-amazon.com/images/I/8140r+cUI1L._AC_SY450_.jpg","SUCRSIXBRO",59.99,48,"2,879.52","109,531","CN",25.87,1,4.3,17,9,0,"SUNRISEEE","Home & Kitchen","Small Oversize","FBA","7.9x5.4x39.0",17.90,"10/30/2022"
"AZL1 Life Concept Console Table, Sofa Table for Living Room，Hallway，Entryway, Entrance Hall, Corridor - Wood Look Metal Frame","B08GCLLRKM","https://www.amazon.com/dp/B08GCLLRKM?psc=1","https://m.media-amazon.com/images/I/51a1jv4GC7S._AC_SX679_.jpg","AZL1 Life Concept",37.56,"n/a","n/a","282,403","AMZ",24.33,5,4.5,334,7,1,"Amazon","Home & Kitchen","Small Oversize","AMZ","16.0x3.8x46.3",20.00,"4/8/2021"
"Wnutrees Sofa Table with Power Outlet and USB Ports,Entryway Table for Accent Side Table for Hallway Living Room Bedroom, Wooden Top, Handcrafted Finish (White)","B0BZZ29QWG","https://www.amazon.com/dp/B0BZZ29QWG?psc=1","https://m.media-amazon.com/images/I/61KaErisy8L._AC_SX466_.jpg","Wnutrees",99.99,182,"18,198.18","173,038","CN","n/a",1,4.4,234,6,6,"FzeHome","Home & Kitchen","n/a","MFN","n/a","n/a","3/30/2023"
"ALLOSWELL 63"" Console Table with Power Outlet, Narrow Sofa Table, Farmhouse Sofa Couch Table with Charging Station, Sturdy and Durable, for Entryway, Living Room, Foyer, Rustic Brown CTHR8401","B0B2VXCYTP","https://www.amazon.com/dp/B0B2VXCYTP?psc=1","https://m.media-amazon.com/images/I/61SGqIvSFTL._AC_SY450_.jpg","ALLOSWELL",65.99,481,"31,741.19","112,795","CN",27.61,1,4.6,505,8,-35,"ALLOSWELL","Home & Kitchen","Small Oversize","FBA","10.9x4.2x37.3",19.05,"6/1/2022"
"MAJARO Modern Industrial Sofa Console Table for Living Room, Office (Dark Grey, Single Layer)","B099FL4XPY","https://www.amazon.com/dp/B099FL4XPY?psc=1","https://m.media-amazon.com/images/I/61OJjRmGtGL._AC_SX425_.jpg","MAJARO",49.99,136,"6,798.64","135,209","CN",23.52,1,4.5,210,8,6,"Majaro","Home & Kitchen","Small Oversize","FBA","11.1x2.3x39.8",14.40,"7/14/2021"
"($) Ahvqevn Console Table, 51"" Entryway Table with Storage Shelves Narrow Long Sofa Table TV Console Table for Living Room Entryway, Industric Brown","B09P4VTN1R","https://www.amazon.com/dp/B09P4VTN1R?psc=1","https://m.media-amazon.com/images/I/71KB8W9JYRL._AC_SX425_.jpg","Ahvqevn",99.99,48,"4,799.52","222,194","CN",43.78,1,4.9,22,7,2,"Ahvqevn","Home & Kitchen","Small Oversize","MFN","16.0x6.0x54.5",43.06,"6/5/2022"
"($) Tribesigns 70.86 Inch Rustic Console Sofa Table with Open Shelf, Industrial TV Stand 3 Shelf Horizontal Hallway Entryway Table with Storage for Living Room (70.86, Brown)","B09NBFYZMK","https://www.amazon.com/dp/B09NBFYZMK?psc=1","https://m.media-amazon.com/images/I/81aBHsrsb4L._AC_SY355_.jpg","Tribesigns",179.99,49,"8,819.51","481,189","CN","n/a",1,4.8,210,7,3,"LITTLE TREE","Home & Kitchen","n/a","MFN","n/a","n/a","12/9/2021"
"($) SUPERJARE 70.9 Inch Console Table, Extra Long Entryway Table with Metal Frame and X-Shaped Design, Narrow Sofa Table for Living Room and Hallway - Rustic Brown","B096HMY7P3","https://www.amazon.com/dp/B096HMY7P3?psc=1","https://m.media-amazon.com/images/I/61FQQmPJxFL._AC_SY450_.jpg","SUPERJARE",69.99,142,"9,938.58","218,216","US",33.67,1,4.7,359,7,7,"Superjare Direct","Home & Kitchen","Small Oversize","FBA","14.2x5.6x38.0",32.51,"10/9/2021"
"($) Tribesigns 70.9 Inch Extra Long Sofa Table, 3 Tier Narrow Console Table with Storage Shelves, Industrial Entryway Table Behind Sofa Couch for Living Room, Hallway, Foyer, Rustic Brown","B0BCNKF7HC","https://www.amazon.com/dp/B0BCNKF7HC?psc=1","https://m.media-amazon.com/images/I/81GJS1Kc7iL._AC_SX569_.jpg","Tribesigns",185.99,97,"18,041.03","330,389","CN",74.67,1,4.7,28,9,1,"LITTLE TREE","Home & Kitchen","Medium Oversize","MFN","20.1x75.2x6.1",50.00,"9/1/2022"
"MAJARO Modern Industrial Sofa Console Table for Living Room, Office (Dark Grey, Single Layer)","B099FL4XPY","https://www.amazon.com/dp/B099FL4XPY?psc=1","https://m.media-amazon.com/images/I/61OJjRmGtGL._AC_SX425_.jpg","MAJARO",49.99,136,"6,798.64","135,209","CN",23.52,1,4.5,210,8,6,"Majaro","Home & Kitchen","Small Oversize","FBA","11.1x2.3x39.8",14.40,"7/14/2021"
"HOOBRO 47.2"" Console Table with Power Outlets and USB Ports, Sofa Table, Narrow Entryway Table with Charging Station, Behind Couch Table, Hallway, Foyer, Living Room, Bedroom, Rustic Brown BF301XG01G1","B09NL1NR9Y","https://www.amazon.com/dp/B09NL1NR9Y?psc=1","https://m.media-amazon.com/images/I/511EbvFBqYL._AC_SY450_.jpg","HOOBRO",69.99,293,"20,507.07","311,962","CN",27.79,1,4.6,69,9,5,"Hoobro","Home & Kitchen","Small Oversize","FBA","14.8x3.5x33.6",18.50,"12/13/2021"
"Yaheetech 3-Tier Console Table with 3 Storage Shelves, Entryway Table Sofa Side Narrow Long Table Bookshelf for Hallway Living Room, Accent Furniture, White","B08M3YCF71","https://www.amazon.com/dp/B08M3YCF71?psc=1","https://m.media-amazon.com/images/I/81zlrufsCIL._AC_SX569_.jpg","Yaheetech",87.99,315,"27,716.85","80,506","US",39.72,1,4.8,"1,692",9,21,"Yaheetech","Home & Kitchen","Small Oversize","MFN","17.6x5.3x46.1",40.26,"10/29/2020"
"LVB Industrial Console Table, Metal and Wood Sofa Table, Rustic Entryway Table with Storage, Modern 3 Tier Shelf Long Foyer Tables Behind Couch for Home Living Room Hallway, Dark Gray Oak, 55 Inch","B0967K59PD","https://www.amazon.com/dp/B0967K59PD?psc=1","https://m.media-amazon.com/images/I/81wNVzU-RpL._AC_SX679_.jpg","LVB",169.98,247,"41,985.06","111,525","CN",51.19,2,4.7,158,8,9,"LVB Furniture","Home & Kitchen","Small Oversize","FBA","16.0x3.0x58.0",39.01,"5/31/2021"
"Yoobure C Shaped End Table Set of 2, Side Table for Couch and Bed, Small Side Table for Small Spaces, Living Room, Bedroom, Rustic Snack Table","B0BFDLNF8H","https://www.amazon.com/dp/B0BFDLNF8H?psc=1","https://m.media-amazon.com/images/I/61vDxNBiDpL._AC_SX466_.jpg","Yoobure",42.49,761,"32,334.89","26,076","HK",17.54,1,4.6,313,7,44,"Super A Plus","Home & Kitchen","Large Standard-Size","FBA","12.0x4.8x17.4",15.19,"11/8/2022"
"DAELIFKER Entryway Table, Narrow Console Table with Shelf, 42"" Sofa Table Behind Couch, Skinny Entry Table for Hallway, Living Room, Bedroom, Foyer, Corridor (Rustic Brown)","B0BW6D8RWH","https://www.amazon.com/dp/B0BW6D8RWH?psc=1","https://m.media-amazon.com/images/I/71NZVnA3KdL._AC_SY450_.jpg","DAELIFKER",45.99,203,"9,335.97","141,686","CN",18.23,1,4.5,102,7,6,"DAELIFKER","Home & Kitchen","Large Standard-Size","FBA","12.0x6.5x16.8",15.74,"4/13/2023"
"Plank+Beam Solid Wood Console Table, 46.25”, Sofa Table, Narrow Entryway Table for Hallway, Behind the Couch, Living Room, Foyer, Easy Assembly, Seashell","B0C15KMMSZ","https://www.amazon.com/dp/B0C15KMMSZ?psc=1","https://m.media-amazon.com/images/I/81nhfxMRZUL._AC_SX679_.jpg","Plank+Beam",104.00,483,"50,232.00","40,127","AMZ",20.65,2,4.5,8,5,3,"Amazon","Home & Kitchen","Small Oversize","AMZ","15.5x49.5x4.8",26.00,"3/31/2023"
"VASAGLE Console Table, 2-Tier Entryway Table with Mesh Shelf, Narrow Sofa Table, Steel Frame, Adjustable Feet, for Hallway, Living Room, Industrial Style, Rustic Brown and Black ULNT80X","B07CN8TBHH","https://www.amazon.com/dp/B07CN8TBHH?psc=1","https://m.media-amazon.com/images/I/71a-ewx-gCL._AC_SY355_.jpg","VASAGLE",59.11,306,"18,087.66","53,107","AMZ",29.10,4,4.8,"5,510",9,9,"Amazon","Home & Kitchen","Small Oversize","FBA","16.0x3.4x44.8",25.15,"8/8/2018"
"FATORRI Industrial Console Table for Entryway, Wood Sofa Table, Rustic Hallway Tables with 3-Tier Shelves for Living Room (55 Inch, Rustic Oak)","B088WDDV4K","https://www.amazon.com/dp/B088WDDV4K?psc=1","https://m.media-amazon.com/images/I/61ppEHvGhIL._AC_SX679_.jpg","FATORRI",169.99,488,"82,955.12","61,031","HK",62.43,4,4.8,"1,052",8,26,"FATORRI","Home & Kitchen","Medium Oversize","FBA","16.0x5.0x62.0",52.01,"5/20/2020"
"($) Console Table for Entryway, Sofa Table Narrow Long, Entryway Table, Hallway Table with Storage Shelves, Living Room, Couch, 55 Inch, Grey Wash","B09VT71NRD","https://www.amazon.com/dp/B09VT71NRD?psc=1","https://m.media-amazon.com/images/I/71IRonF40kL._AC_SY450_.jpg","HolliWill",139.99,67,"9,379.33","281,867","CN",49.63,1,4.3,21,9,-21,"HolliWill Direct","Home & Kitchen","Small Oversize","MFN","14.2x57.5x6.3",45.20,"3/17/2022"
"($) Console Tables for Entryway, Entryway Table with Storage, Farmhouse Sofa Table with 4-Tier Shelves for Living Room, Hallway, Entry, 40 Inch, Grey Wash","B09VPPFVQT","https://www.amazon.com/dp/B09VPPFVQT?psc=1","https://m.media-amazon.com/images/I/71X9K7gcBYL._AC_SX466_.jpg","HolliWill",99.99,59,"5,899.41","165,181","CN","n/a",1,4.6,22,7,-19,"HolliWill Direct","Home & Kitchen","n/a","MFN","14.2x41.7x6.3","n/a","3/16/2022"
"($) COZAYH Farmhouse C Table Couch End Table, Rustic Distressed Beaded Edge Tray Top Sofa Snack Side Table, Gold, F031010-1","B09WHWYPDT","https://www.amazon.com/dp/B09WHWYPDT?psc=1","https://m.media-amazon.com/images/I/91ksao66feL._AC_SX425_.jpg","COZAYH",51.99,241,"12,529.59","93,241","US","n/a",1,4.3,172,8,3,"Cozayh","Home & Kitchen","n/a","MFN","n/a","n/a","3/25/2022"
"($) BON AUGURE Rustic Console Table with Shelves Behind Sofa, Industrial 3 Tier Entry Table for Hallway, Farmhouse Entryway Table for Living Room (55 Inch, Vintage Oak)","B09JKFHK2H","https://www.amazon.com/dp/B09JKFHK2H?psc=1","https://m.media-amazon.com/images/I/71gyIhhs9tL._AC_SX679_.jpg","BON AUGURE",149.99,53,"7,949.47","275,692","CN",50.29,1,4.9,58,8,0,"BON AUGURE","Home & Kitchen","Small Oversize","FBA","16.0x6.5x58.3",41.61,"12/12/2022"
"Convenience Concepts Northfield Hall Console Desk Table, Black 48 x 15.5 x 28","B0151PJL76","https://www.amazon.com/dp/B0151PJL76?psc=1","https://m.media-amazon.com/images/I/61rRNkPVdNL._AC_SX466_.jpg","Convenience Concepts",80.98,798,"64,622.04","28,007","AMZ",37.99,6,4.5,"2,865",5,31,"Amazon","Home & Kitchen","Small Oversize","AMZ","18.0x5.0x56.5",32.86,"n/a"
"IDEALHOUSE 2-Tier Narrow Console Sofa Side Table for Entryway Hallway Living Room, Premium Entryway Furniture, 42.9in L x 9.8in W x 29.9in H (Black)","B08VRR5CKV","https://www.amazon.com/dp/B08VRR5CKV?psc=1","https://m.media-amazon.com/images/I/71PWI6kE6ZL._AC_SX466_.jpg","IDEALHOUSE",55.99,176,"9,854.24","133,921","AMZ",26.95,4,4.6,261,9,8,"Amazon","Home & Kitchen","Small Oversize","AMZ","12.8x4.8x45.0",21.95,"2/3/2021"
"VASAGLE Console Table with Curved Frames and 2 Open Shelves, for Hallway Entryway Living Room, Rustic Brown + Black, 11.8 X 47.2 x 31.5 Inches","B08MTPLCJC","https://www.amazon.com/dp/B08MTPLCJC?psc=1","https://m.media-amazon.com/images/I/71hofFcmD4L._AC_SX679_.jpg","VASAGLE",103.99,162,"16,846.38","104,606","AMZ",39.76,2,4.6,866,7,15,"Amazon","Home & Kitchen","Small Oversize","FBA","14.0x4.7x51.2",32.61,"5/17/2021"
"HDANI Console Table, Narrow Entryway Table, 3 Tier Metal Hallway Table, 9.8''Dx31.5''Wx29.7''H(Black)","B09SH8GC23","https://www.amazon.com/dp/B09SH8GC23?psc=1","https://m.media-amazon.com/images/I/81p-F8ey6uL._AC_SY450_.jpg","HDANI",57.99,292,"16,933.08","91,728","CN",23.47,1,4.5,198,8,6,"HDANI","Home & Kitchen","Small Oversize","FBA","11.1x4.6x32.0",12.39,"2/15/2022"
"($) SONGXIN 70.9 Inch Console Table with Power Outlet，Modern Narrow Long Sofa Table Behind Couch,Skinny Entry Table with Gold Metal Frame for Entryway,Living Room, Hallway,Classic White","B0BCFZR3SY","https://www.amazon.com/dp/B0BCFZR3SY?psc=1","https://m.media-amazon.com/images/I/6141t14g10L._AC_SX466_.jpg","SONGXIN",89.99,188,"16,918.12","125,055","CN",31.21,1,4.3,109,9,7,"Masupu","Home & Kitchen","Small Oversize","FBA","10.0x5.0x35.0",19.80,"8/30/2022"
"($) VASAGLE Narrow Console Table - 70.9 Inch Sofa Table with 2 Outlet and 2 USB Ports, Long Entryway Table for Hallway, Behind The Couch, Home Office or Living Room ULNT118B02","B0BK8SRL4K","https://www.amazon.com/dp/B0BK8SRL4K?psc=1","https://m.media-amazon.com/images/I/71TGrGIImTL._AC_SX425_.jpg","VASAGLE",109.99,366,"40,256.34","76,243","US",40.93,2,4.3,53,8,6,"Songmics Direct","Home & Kitchen","Small Oversize","FBA","12.5x6.0x41.0",36.01,"3/5/2023"
"($) Tribesigns 3-Tier Console Table, 55 inch Sofa Table with Open Storage Shelves, Narrow Long Hallway/Entryway Table for Home Living Room Entryway, Rustic Brown","B099ZT6HF7","https://www.amazon.com/dp/B099ZT6HF7?psc=1","https://m.media-amazon.com/images/I/81rbVie54yL._AC_SX569_.jpg","Tribesigns",159.99,88,"14,079.12","749,754","CN","n/a",1,4.8,78,8,0,"Tribesigns-Way to Origin","Home & Kitchen","Small Oversize","MFN","5.3x18.0x60.0",43.98,"7/21/2021"
"($) Ecoprsio Entryway Table with Outlets and USB Ports, Console Table with 2 Drawers, Small Sofa Table with Storage Shelves for Living Room, Couch, Hallway, Foyer, Kitchen Counter, 32'', Rustic","B09P3W1H9Y","https://www.amazon.com/dp/B09P3W1H9Y?psc=1","https://m.media-amazon.com/images/I/71KSifzzz5L._AC_SX466_.jpg","Ecoprsio",100.18,"1,300","130,234.00","24,692","CN",37.36,9,4.6,"1,268",7,69,"Ecoprsio Store","Home & Kitchen","Small Oversize","FBA","15.0x5.0x38.4",30.96,"11/24/2021"
"Timberer Narrow Console Table, 47 Inch Sofa Table with Adjustable Shelf, 2-Tier Long Skinny Table for Hallway, Entryway, Living Room, Foyer, Rustic Brown","B0B2WQ2WJP","https://www.amazon.com/dp/B0B2WQ2WJP?psc=1","https://m.media-amazon.com/images/I/61lsJOyASqL._AC_SX466_.jpg","Timberer",79.99,185,"14,798.15","125,574","CN",30.97,1,4.5,67,9,5,"Timberer","Home & Kitchen","Small Oversize","FBA","12.0x4.8x51.5",23.00,"9/12/2022"
"GAOHANG Couch Arm Table, Acacia Wood Sofa Arm Tray with 360° Rotating Holder, Sofa Clip on Tray Table, Couch Arm Tray, Sofa Armrest Tray, Ideal Gift for Family or Friends","B0BQRJZVYF","https://www.amazon.com/dp/B0BQRJZVYF?psc=1","https://m.media-amazon.com/images/I/8192ttZZjTL._AC_SX569_.jpg","GAOHANG",29.99,161,"4,828.39","122,338","CN",10.89,1,5.0,12,9,6,"GaoHangMaoyi","Home & Kitchen","Large Standard-Size","FBA","10.2x2.7x14.8",2.23,"3/3/2023"
"MAHANCRIS Console Table, 63"" Industrial Entryway Table, Extra Long Sofa Table Behind Couch, X-Shaped Support, for Entryway, Hallway, Living Room, Rustic Brown CTHR4801Z","B0BWJQ478J","https://www.amazon.com/dp/B0BWJQ478J?psc=1","https://m.media-amazon.com/images/I/71RVl+78mWL._AC_SX466_.jpg","MAHANCRIS",91.99,"n/a","n/a","173,122","CN",36.13,1,5.0,1,8,0,"ALLOSWELL","Home & Kitchen","Small Oversize","FBA","11.8x6.5x35.8",31.00,"4/28/2023"
"merax LUMISOL 64 inch Long Console Table with 3 Drawers and Bottom Shelf, Sofa Table Entryway Table for Hallway, Living Room, Easy Assembly (Distressed Black)","B08F2M4256","https://www.amazon.com/dp/B08F2M4256?psc=1","https://m.media-amazon.com/images/I/81a5tDnSg2L._AC_SY355_.jpg","Merax",248.99,74,"18,425.26","184,275","US",100.15,1,4.5,241,9,0,"ORIEN HOME CORP.","Home & Kitchen","Medium Oversize","MFN","17.3x65.9x13.4",80.00,"7/31/2020"
"Tribesigns Farmhouse Console Table, 55 Inch Wood Sofa Table Entryway Table, Industrial Rustic Narrow Hallway Tables Foyer Tables for Entryway, Living Room, Light Grey","B0C5X74SWY","https://www.amazon.com/dp/B0C5X74SWY?psc=1","https://m.media-amazon.com/images/I/81sAU9pp-jL._AC_SX679_.jpg","Tribesigns",129.99,"n/a","n/a","275,748","CN","n/a",1,"n/a",0,"n/a",0,"RockyTech","Home & Kitchen","n/a","MFN","n/a","n/a","5/22/2023"
"Egepon Console Table Sofa Table with Power Outlet, 41.3"" Entryway Table with Shelves, Entrance Table for Entryway, Living Room, Foyer, Corridor, Front Hall, Coffee Bar, Kitchen, Rustic Brown and Black","B0B879FHVM","https://www.amazon.com/dp/B0B879FHVM?psc=1","https://m.media-amazon.com/images/I/71tYpXaKT5L._AC_SX425_.jpg","Egepon",69.99,289,"20,227.11","142,005","CN",23.11,2,4.5,174,8,15,"BMING-US","Home & Kitchen","Large Standard-Size","FBA","12.6x4.9x16.5",19.80,"8/1/2022"
"SUPERJARE 70.9 Inch Console Table, Extra Long Entryway Table with Metal Frame and X-Shaped Design, Narrow Sofa Table for Living Room and Hallway - Rustic Brown","B096HMY7P3","https://www.amazon.com/dp/B096HMY7P3?psc=1","https://m.media-amazon.com/images/I/61FQQmPJxFL._AC_SY450_.jpg","SUPERJARE",69.99,142,"9,938.58","218,216","US",33.67,1,4.7,359,7,7,"Superjare Direct","Home & Kitchen","Small Oversize","FBA","14.2x5.6x38.0",32.51,"10/9/2021"
"Treocho Oxford Design Console Table with Drawer and Storage Shelves, Foyer Sofa Table Narrow for Entryway, Living Room, Hallway, Black","B098Q6X3SH","https://www.amazon.com/dp/B098Q6X3SH?psc=1","https://m.media-amazon.com/images/I/71IB+S7n3DL._AC_SX466_.jpg","Treocho",109.99,491,"54,005.09","73,129","CN",43.89,1,4.5,307,6,15,"Treocho","Home & Kitchen","Small Oversize","FBA","14.2x6.2x44.5",40.61,"7/6/2021"
"HOOBRO 5.9"" Skinny Console Table with Charging Station, 63"" Narrow Sofa Table with Power Outlets, Long Behind Couch Table, Slim Entryway Table for Hallway, Living Room, Rustic Brown BF165UXG01","B0BFGYKRSH","https://www.amazon.com/dp/B0BFGYKRSH?psc=1","https://m.media-amazon.com/images/I/61k72Z9aotL._AC_SX466_.jpg","HOOBRO",59.99,293,"17,577.07","138,319","CN",25.87,1,4.4,38,9,2,"Hoobro","Home & Kitchen","Small Oversize","FBA","8.3x5.5x36.3",17.60,"9/16/2022"
"MOYUART Sofa Arm Tray, Couch Arm Table, Foldable Couch Tray with 360° Rotating Phone Holder, Bamboo Couch Arm Table, Sofa Arm Table, TV Trays, Cup Holder","B0BVKJC48P","https://www.amazon.com/dp/B0BVKJC48P?psc=1","https://m.media-amazon.com/images/I/61RCHA55NjL._AC_SX679_.jpg","MOYUART",29.99,59,"1,769.41","511,858","CN",11.83,1,4.4,36,6,1,"MOYUARTS","Home & Kitchen","Large Standard-Size","FBA","11.4x2.0x17.0",3.20,"2/12/2023"
"HOOBRO Narrow Console Table, 29.5"" Entryway Table, Small Sofa Table, Side Table, Display Table, for Hallway, Bedroom, Living Room, Foyer, Greige and Black BG75XG01","B0BMX2V5HS","https://www.amazon.com/dp/B0BMX2V5HS?psc=1","https://m.media-amazon.com/images/I/61nhKyQFIJL._AC_SX425_.jpg","HOOBRO",43.99,"1,013","44,561.87","28,451","CN",16.01,1,4.4,211,9,58,"Hoobro","Home & Kitchen","Large Standard-Size","FBA","10.6x4.3x17.4",9.59,"11/19/2022"
"2 Pcs Sofa Arm Tray Table Foldable and Flexible Couch Tray Folding Couch Arm Table Non Slip Sofa Armrest Tray Couch Cup Holder Tray for Sectional Chair Recliner Side Table Drinks Snacks Remote","B0BTHKF45K","https://www.amazon.com/dp/B0BTHKF45K?psc=1","https://m.media-amazon.com/images/I/81qAhXx5ECL._AC_SX466_.jpg","Maitys",32.99,"n/a","n/a","1,054,152","CN",12.28,1,"n/a",0,7,0,"Queenyear","Home & Kitchen","Large Standard-Size","FBA","8.5x3.0x11.9",4.39,"1/31/2023"
"Rolanstar Sofa Table with Charging Station, 3 Tier Narrow Console Table with Storage Shelf and Power Outlet, 47” Entryway Table Metal Frame Behind Sofa Couch Hallway Entrance for Living Room","B09W9NRCC3","https://www.amazon.com/dp/B09W9NRCC3?psc=1","https://m.media-amazon.com/images/I/71ZMEb8Z-UL._AC_SX679_.jpg","Rolanstar",89.99,295,"26,547.05","142,247","CN",34.57,3,4.8,360,7,21,"RolanstarDirect","Home & Kitchen","Small Oversize","FBA","10.2x4.4x50.6",27.43,"7/3/2022"
"Gewudraw Console Table, Narrow Sofa Table, 55.1'' Entryway Table, Industrial Sofa Table for Hallway, Living Room, Bedroom, Long Console Table - Vintage Brown","B0C13SNZW1","https://www.amazon.com/dp/B0C13SNZW1?psc=1","https://m.media-amazon.com/images/I/71fyz9VwZFL._AC_SX466_.jpg","Gewudraw",54.99,"n/a","n/a","70,513","CN",19.26,1,4.3,13,9,0,"Gewudraw","Home & Kitchen","Large Standard-Size","FBA","8.8x5.0x17.9",14.81,"5/12/2023"
"SINWANT Bamboo Sofa Clip on Side Table for Wide Couches Arm, Foldable Couch Tray with 360° Rotating Phone Holder, Armrest Table for Eating/Drinks/Snacks/Remote/Control","B09LLZ1R32","https://www.amazon.com/dp/B09LLZ1R32?psc=1","https://m.media-amazon.com/images/I/81F4JhVR7VL._AC_SX466_.jpg","SINWANT",34.99,"2,169","75,893.31","19,601","CN",11.64,1,4.7,"1,467",7,76,"SINWANT-US","Home & Kitchen","Large Standard-Size","FBA","10.6x2.1x16.3",2.98,"11/11/2021"
"HOOBRO Narrow Console Table with Power Outlets, 29.5"" Small Entryway Table with Charging Station, Thin Sofa Table, Side Table, for Hallway, Bedroom, Living Room, Rustic Brown and Black BF75UXG01","B0BS3TV521","https://www.amazon.com/dp/B0BS3TV521?psc=1","https://m.media-amazon.com/images/I/61qHHm4mZvL._AC_SX569_.jpg","HOOBRO",47.99,"n/a","n/a","287,295","CN",16.77,1,"n/a",0,8,0,"Hoobro","Home & Kitchen","Large Standard-Size","FBA","10.5x4.7x16.9",10.27,"5/14/2023"
"Vagaconl 70.86'' Extra Long Console Table, Long Sofa Table, TV Console Table with Shelf,3-Layer Shelf for Living Room, Entryway","B09FTH266F","https://www.amazon.com/dp/B09FTH266F?psc=1","https://m.media-amazon.com/images/I/812ckS6zScL._AC_SX466_.jpg","Vagaconl",155.99,140,"21,838.60","104,025","CN",62.97,1,4.8,77,7,3,"Vagacal","Home & Kitchen","Medium Oversize","MFN","15.0x4.7x76.0",52.01,"9/9/2021"
"MAHANCRIS Skinny Console Table, 63"" Narrow Sofa Table, Entryway Table, Industrial Sofa Table, Side Table, Sofa Hallway Table for Plants, Sturdy and Stable, Easy to Assemble CTHR16501","B0BRXNZZRG","https://www.amazon.com/dp/B0BRXNZZRG?psc=1","https://m.media-amazon.com/images/I/61SlYL-a-CL._AC_SY450_.jpg","MAHANCRIS",49.99,"n/a","n/a","353,999","CN",23.95,1,"n/a",0,7,0,"ALLOSWELL","Home & Kitchen","Small Oversize","FBA","8.3x4.5x36.9",16.15,"5/3/2023"
"FlyinAir Console Talbe 37.6"" Sofa Table for Living Room Console Tables for Entryway Narrow Hallway Table Entry Table Sofa Tables Narrow Long Plant Table Rustic Foyer Tables","B09ZXQD9MW","https://www.amazon.com/dp/B09ZXQD9MW?psc=1","https://m.media-amazon.com/images/I/71-m+hYvhwL._AC_SX466_.jpg","FlyinAir",65.99,24,"1,583.76","687,030","CN",26.35,1,4.7,30,8,3,"FlyinAir","Home & Kitchen","Small Oversize","FBA","15.3x3.8x40.5",16.80,"7/8/2022"
"ETELI Console Sofa Table Narrow Industrial Entryway Table 31.5"" Small Console Table with Storage Entrance Table for Front Door Foyer Living Room Bedroom, Brown","B0BYSQMSPS","https://www.amazon.com/dp/B0BYSQMSPS?psc=1","https://m.media-amazon.com/images/I/71na4ErmiuL._AC_SX425_.jpg","ETELI",46.98,"n/a","n/a","269,719","US",17.89,1,"n/a",0,7,0,"ETELI Direct","Home & Kitchen","Large Standard-Size","FBA","14.0x6.9x17.0",14.53,"3/17/2023"
"Deco 79 Wood Scroll Side Frames 2 Shelf Console Table with Brown Wood Top, 38"" x 15"" x 32"", White","B01MV62XCN","https://www.amazon.com/dp/B01MV62XCN?psc=1","https://m.media-amazon.com/images/I/71MNxCMRGCS._AC_SY450_.jpg","Deco 79",184.00,104,"19,136.00","154,069","AMZ",61.27,4,4.4,232,13,6,"Amazon","Home & Kitchen","Small Oversize","FBA","18.5x10.5x41.0",31.86,"n/a"
"Tinamo Acacia Wood Sofa Armrest Tray -Sofa Arm Tray Table Clip Octangon - Couch Arm Table for Wide Couches - Wooden Side Tables for Small Spaces for Eating and Drink (Acacia)","B0BL1JG1DK","https://www.amazon.com/dp/B0BL1JG1DK?psc=1","https://m.media-amazon.com/images/I/91FEJmciX8L._AC_SX355_.jpg","Tinamo",22.98,174,"3,998.52","172,362","VN",9.84,1,4.8,43,6,5,"TINAMO","Home & Kitchen","Large Standard-Size","FBA","11.1x2.6x14.1",2.95,"10/31/2022"
