"","product_details","asin","url","image_url","brand","price","sales","revenue","bsr","seller_country_region","fees","active_sellers_number","ratings","review_count","images","review_velocity","buy_box","category","size_tier","fulfillment","dimensions","weight","creation_date"
"24","CubiCubi Round End Table, Side Table with Wooden Shelves, 2-Tier Rustic Vintage Table for Living Room Bedroom, Metal Frames and Wooden Boards, Rustic Brown","B08ZS5J8TC","https://www.amazon.com/dp/B08ZS5J8TC?psc=1","https://m.media-amazon.com/images/I/61zebNttwcS._AC_SY450_.jpg","CubiCubi",39.99,463,18515.37,78056,"CN",19.09,6,4.6,619,6,25,"Tespo Store","Home & Kitchen","Small Oversize","FBA","17.9x2.6x26.0","7.70",2021-03-23
"25","Furinno Turn-N-Tube End Table, Dark Cherry/Black , 1-Pack","B00DMBU61C","https://www.amazon.com/dp/B00DMBU61C?psc=1","https://m.media-amazon.com/images/I/41ALyViOmNL._AC_SY450_.jpg","Furinno",20.99,45338,951644.62,417,"AMZ",16.39,9,4.5,86910,4,1116,"Amazon","Home & Kitchen","Small Oversize","AMZ","14.5x3.3x19.8","6.95",2013-06-13
"26","Frenchi Furniture Magazine Table Finish: White","B006T3R5HI","https://www.amazon.com/dp/B006T3R5HI?psc=1","https://m.media-amazon.com/images/I/41iT+49l1FL._AC_SY355_.jpg","Frenchi Furniture",14.82,176,2608.32,40753,"AMZ",18.67,9,4.6,1467,1,3,"Amazon","Home & Kitchen","Small Oversize","AMZ","18.0x5.2x25.2","10.80",2012-01-03
"27","HLR Side Table Round, Small Wood End Table for Living Room, Bedroom and Small Spaces, Modern Nightstand Bedside Table with Easy Assembly Black Legs, Black Top","B0BJJDKP6B","https://www.amazon.com/dp/B0BJJDKP6B?psc=1","https://m.media-amazon.com/images/I/81SHCh7CnzL._AC_SY450_.jpg","HLR",38.99,130,5068.7,200404,"CN",17.68,1,4.3,37,7,2,"Cozy homedecor","Home & Kitchen","Small Oversize","FBA","16.4x2.5x17.0","5.10",2022-10-18
"28","IOTXY Home Round Coffee Table - 15.7"" Small 2-Tier End Table with Open Storage Shelf, White Wooden Table Top Gold Metal Frame Side Table","B08HZ7CZRX","https://www.amazon.com/dp/B08HZ7CZRX?psc=1","https://m.media-amazon.com/images/I/51odvSD67jL._AC_SX569_.jpg","IOTXY",39.99,153,6118.47,173361,"CN",19.09,1,4.3,166,7,4,"YUKEE DIRECT","Home & Kitchen","Small Oversize","FBA","16.6x2.3x18.5","8.20",2020-09-14
"29","Convenience Concepts Oxford Console Table with Shelf, White","B00WGGF466","https://www.amazon.com/dp/B00WGGF466?psc=1","https://m.media-amazon.com/images/I/713nh3hOWlL._AC_SX466_.jpg","Convenience Concepts",80.99,718,58150.82,19886,"AMZ",34.63,21,4.6,8373,7,54,"Amazon","Home & Kitchen","Small Oversize","FBA","15.0x6.0x42.0","28.70",2015-04-14
"30","Tajsoon Console Table, Industrial entryway Table, Narrow Sofa Table with Shelves,Entrance Table for Entryway, Hallway, Living Room, Foyer, Corridor, Office, Rustic Brown and Black","B0989DQJ9L","https://www.amazon.com/dp/B0989DQJ9L?psc=1","https://m.media-amazon.com/images/I/814rUarzH8L._AC_SY450_.jpg","Tajsoon",59.99,2608,156453.92,14121,"CN",19.85,1,4.5,1195,7,77,"tajsoon","Home & Kitchen","Large Standard-Size","FBA","12.4x4.0x16.8","14.22",2021-06-30
"31","Furinno Simple Design End/SideTable, Espresso","B003VP10PK","https://www.amazon.com/dp/B003VP10PK?psc=1","https://m.media-amazon.com/images/I/51s0FECr-BL._AC_SY355_.jpg","Furinno",10.24,1653,16926.72,4026,"AMZ",15.89,7,4.4,10488,9,83,"Amazon","Home & Kitchen","Small Oversize","AMZ","22.0x2.1x22.7","11.90",2011-08-23
"32","Furinno Andrey End Table / Side Table / Night Stand / Bedside Table with Bin Drawer, Espresso/Brown","B004UME2PS","https://www.amazon.com/dp/B004UME2PS?psc=1","https://m.media-amazon.com/images/I/610cB5E0v1L._AC_SX466_.jpg","Furinno",16.3,5817,94817.1,3607,"AMZ",17.22,11,4.1,54120,9,427,"Amazon","Home & Kitchen","Small Oversize","AMZ","17.4x3.2x19.9","12.05",2011-03-31
"33","Round End Table Wood Round Side Table for Small Spaces,Vintage Outdoor Farmhouse End Table For Living Room, Balcony, Countyard, Sofa, Bedroom, Industrial Narrow Coffee Table in Black and Brown","B09V7NYBLS","https://www.amazon.com/dp/B09V7NYBLS?psc=1","https://m.media-amazon.com/images/I/61Womx0BxJL._AC_SX679_.jpg","Feyejade",49.99,50,2499.5,253225,"CN",23.26,1,4.7,47,7,1,"Yuminghua","Home & Kitchen","Small Oversize","FBA","18.5x4.0x23.5","8.95",2022-03-10
"34","Walker Edison Cora Modern Faux Marble Round Accent Table with X Base, 16 Inch, Marble and Gold","B0718Z3G9D","https://www.amazon.com/dp/B0718Z3G9D?psc=1","https://m.media-amazon.com/images/I/51JtOvjyA5L._AC_SX466_.jpg","Walker Edison",47.59,490,23319.1,45318,"AMZ",21.91,3,4.3,5401,8,7,"Amazon","Home & Kitchen","Small Oversize","FBA","19.4x3.4x26.6","9.03",NA
