"","product_details","asin","url","image_url","brand","price","sales","revenue","bsr","seller_country_region","fees","active_sellers_number","ratings","review_count","images","review_velocity","buy_box","category","size_tier","fulfillment","dimensions","weight","creation_date"
"11","WLIVE Nightstand, End Table with Fabric Storage Drawer and Open Wood Shelf, Bedside Furniture with Steel Frame, Side Table for Bedroom, Dorm, Easy Assembly, Black and Rustic Brown","B099WCSZTJ","https://www.amazon.com/dp/B099WCSZTJ?psc=1","https://m.media-amazon.com/images/I/81yu9W9G3HL._AC_SX425_.jpg","WLIVE",29.99,4413,132345.87,9538,"CN",18.43,7,4.4,2922,9,158,"WLIVE","Home & Kitchen","Small Oversize","FBA","16.5x2.5x22.1","11.00",2021-07-20
"12","MaxSmeo Modern Nightstand Rattan Side Table with Storage, Farmhouse End Table for Living Room, Bedroom and Small Spaces, Accent Bedside Tables with Solid Wood Legs, Easy Assembly (Natural Walnut)","B09QM473D4","https://www.amazon.com/dp/B09QM473D4?psc=1","https://m.media-amazon.com/images/I/614O5HD5dBL._AC_SX569_.jpg","MaxSmeo",69.99,1699,118913.01,16309,"CN",28.78,7,4.3,492,8,34,"Sme Direct","Home & Kitchen","Small Oversize","FBA","14.5x6.1x17.4","18.03",2022-01-18
"13","Yoobure C Shaped End Table with Charging Station, Small Side Tables for Living Room, Bedroom, Sofa Table with USB Ports and Outlets for Small Spaces, C Couch Table Rustic Snack Table Bed Side Table","B0B58BL8C9","https://www.amazon.com/dp/B0B58BL8C9?psc=1","https://m.media-amazon.com/images/I/61TlLpGgR-L._AC_SY355_.jpg","Yoobure",45.99,2645,121643.55,10477,"HK",16.3,4,4.6,693,7,75,"Super A Plus","Home & Kitchen","Large Standard-Size","FBA","12.1x3.5x17.4","9.52",2022-08-23
"14","Ameriwood Home Franklin 2 Drawers, Soft White Accent Table","B010S2WK8Y","https://www.amazon.com/dp/B010S2WK8Y?psc=1","https://m.media-amazon.com/images/I/61P1MKM21ZL._AC_SX569_.jpg","Ameriwood Home",111.89,880,98463.2,20771,"AMZ",42.05,10,4.6,2865,12,31,"Amazon","Home & Kitchen","Small Oversize","FBA","24.0x6.0x31.0","37.11",NA
"15","Winsome Eugene Accent Table, 18.9 inches, Espresso","B000TDMUDS","https://www.amazon.com/dp/B000TDMUDS?psc=1","https://m.media-amazon.com/images/I/81p9u45rQ4L._AC_SX569_.jpg","Winsome",58.51,2923,171024.73,5308,"AMZ",26.49,28,4.1,24330,13,76,"Amazon","Home & Kitchen","Small Oversize","FBA","18.3x4.8x27.0","19.19",2000-11-01
"16","LDTTCUK Nightstand with Charging Station, Modern End Table with Drawer, Bedside Table with Open Storage for Bedroom, Grey","B0BR51D7TM","https://www.amazon.com/dp/B0BR51D7TM?psc=1","https://m.media-amazon.com/images/I/71REmTF8ETL._AC_SX466_.jpg","LDTTCUK",79.99,2113,169018.87,13462,"CN",24.29,1,4.4,585,7,55,"yiboshangmao123","Home & Kitchen","Large Standard-Size","FBA","13.5x6.7x17.5","18.74",2022-12-27
"17","LUCKNOCK Nightstand, Mid-Century Modern Bedside Tables with Storage Shelf, Minimalist and Practical End Side Table, Fashion Bedroom Furnitur,White.","B0B7K81BQN","https://www.amazon.com/dp/B0B7K81BQN?psc=1","https://m.media-amazon.com/images/I/71gmvG6TfGL._AC_SX679_.jpg","LUCKNOCK",41.99,1032,43333.68,29623,"CN",16.72,2,4.6,314,6,35,"LUCKNOCK","Home & Kitchen","Large Standard-Size","MFN","13.2x5.3x16.8","15.15",2022-07-25
"18","Apicizon 2 Tier End Table, Boho Side Table with Storage Shelf, Nightstand Bedside Table for Small Spaces, Bedroom, Living Room, Entryway, Farmhouse, Easy Assembly, White+Natural","B09TR7ZNMP","https://www.amazon.com/dp/B09TR7ZNMP?psc=1","https://m.media-amazon.com/images/I/81zsVDZNspL._AC_SY450_.jpg","Apicizon",28.99,470,13625.3,70686,"CN",14.11,1,4.5,115,7,10,"APICIZONHOME","Home & Kitchen","Large Standard-Size","FBA","12.8x2.8x17.1","7.54",2021-10-26
"19","Yoobure Nightstand with Charging Station, Small Night Stand with Fabric Drawers and Storage Shelf for Bedrooms, Nightstands for Small Spaces, Bedside Table with USB Ports & Outlets, Bed Side Table","B0BS98NNCN","https://www.amazon.com/dp/B0BS98NNCN?psc=1","https://m.media-amazon.com/images/I/715PdwI7WzL._AC_SY355_.jpg","Yoobure",52.99,NA,NA,12668,"CN",18.8,2,4,10,7,5,"Yoobure Direct","Home & Kitchen","Large Standard-Size","FBA","13.2x7.4x17.9","14.05",2023-05-18
"20","LUCKNOCK Nightstand, Mid-Century Modern Bedside Table with Solid Wood Legs, Adorable and Practical End Side Table with Open Storage Shelf, Fashion Bedroom Furniture White.","B09MLJS5HT","https://www.amazon.com/dp/B09MLJS5HT?psc=1","https://m.media-amazon.com/images/I/71YqYwJ-UAL._AC_SY450_.jpg","LUCKNOCK",39.99,625,24993.75,39061,"CN",15.89,1,4.5,261,6,20,"LUCKNOCK","Home & Kitchen","Large Standard-Size","FBA","13.2x4.7x16.9","11.07",2021-11-26
