"","product_details","asin","url","image_url","brand","price","sales","revenue","bsr","seller_country_region","fees","active_sellers_number","ratings","review_count","images","review_velocity","buy_box","category","size_tier","fulfillment","dimensions","weight","creation_date"
"47","VASAGLE Side Table with Charging Station, End Table with USB Ports and Outlets, Nightstand for Living Room, Bedroom, Plug-in Series, Rustic Brown and Black ULET371B01","B09VXGLJMB","https://www.amazon.com/dp/B09VXGLJMB?psc=1","https://m.media-amazon.com/images/I/71j5v0u9zdL._AC_SY450_.jpg","VASAGLE",34.99,1270,44437.3,37473,"US",9.41,6,4.4,874,9,81,"Songmics Direct","Home & Kitchen","Large Standard-Size","FBA","13.0x4.4x17.4","9.70",2022-03-18
"48","VECELO Tall End Side Tables,30"" Height Nightstand with 3-Tier Storage Shelf for Bedroom Living Room, Easy Assembly,Industrial Style, 1-Pack, Retro Brown","B0978XC2KD","https://www.amazon.com/dp/B0978XC2KD?psc=1","https://m.media-amazon.com/images/I/51txVzvbC5L._AC_SX425_.jpg","VECELO",54.58,451,24615.58,63193,"AMZ",25.48,2,4.7,177,10,11,"Amazon","Home & Kitchen","Small Oversize","AMZ","15.0x32.3x4.7","18.26",2021-04-22
"49","Fixwal Side Table Small End Table Accent Table Living Room Bedroom Balcony Office, Modern White Side Table Bedside Table Home Decor No-Tool Assembly","B0BY1J4N7V","https://www.amazon.com/dp/B0BY1J4N7V?psc=1","https://m.media-amazon.com/images/I/61JSAesNGKL._AC_SX569_.jpg","Fixwal",21.99,NA,NA,303048,"CN",11.43,1,4.5,15,7,0,"Momok","Home & Kitchen","Large Standard-Size","FBA","13.2x2.9x16.9","5.58",2023-03-10
"50","Lerliuo Rattan Nightstand, Boho Side Table with Drawer Open Shelf, Cane Accent Bedside End Table with Solid Wood Legs for Bedroom, Dorm and Small Spaces","B0BRQBVKBB","https://www.amazon.com/dp/B0BRQBVKBB?psc=1","https://m.media-amazon.com/images/I/71jNXilwdaL._AC_SY450_.jpg","Lerliuo",64.99,515,33469.85,56242,"CN",20.92,1,4.3,41,8,19,"Lerliuo Direct","Home & Kitchen","Large Standard-Size","FBA","13.5x5.6x17.8","15.17",2023-01-05
"51","Pipishell Bamboo Stackable End Tables, Wood Living Room Nightstand, Bedside Tables for Bedroom Storage, Set of 2","B07WG51N84","https://www.amazon.com/dp/B07WG51N84?psc=1","https://m.media-amazon.com/images/I/6112nVKkcPL._AC_SY355_.jpg","Pipishell",52.76,759,40044.84,32332,"CN",20.39,6,4.2,2168,8,34,"Lifecare Supplies","Home & Kitchen","Large Standard-Size","FBA","12.7x6.0x17.8","16.23",2019-08-16
"52","MaxSmeo Nightstand, Mid Century Modern Side Table Bedroom with Storage, Small End Bedside Table with Solid Wood Legs for Living Room, Office Small Spaces (Brown)","B0BPY3Y8HV","https://www.amazon.com/dp/B0BPY3Y8HV?psc=1","https://m.media-amazon.com/images/I/61PfD1fUVKL._AC_SY450_.jpg","MaxSmeo",39.99,NA,NA,83768,"CN",15.57,1,4.5,79,7,57,"Sme Direct","Home & Kitchen","Large Standard-Size","FBA","13.9x4.3x17.2","10.25",2022-12-13
"53","LDTTCUK Side Table with Charging Station & USB Ports,3-Tier End Table for Living Room,Study,Bedroom,Narrow Sofa Table Bedside Table with Storage Shelf,Small Nightstand,Rustic Brown","B0B6HW1H2G","https://www.amazon.com/dp/B0B6HW1H2G?psc=1","https://m.media-amazon.com/images/I/71fdTJOUuyL._AC_SY355_.jpg","LDTTCUK",49.99,653,32643.47,44776,"CN",17.71,1,4.6,276,8,25,"yiboshangmao123","Home & Kitchen","Large Standard-Size","FBA","13.2x5.3x17.5","12.24",2022-07-14
"54","Convenience Concepts American Heritage Flip Top End Table with Shelf, Walnut","B074T4VYJ7","https://www.amazon.com/dp/B074T4VYJ7?psc=1","https://m.media-amazon.com/images/I/61RNhgYH1lL._AC_SX679_.jpg","Convenience Concepts",44.09,200,8818,56920,"AMZ",23.9,12,4.5,2636,5,9,"Amazon","Home & Kitchen","Small Oversize","AMZ","14.3x6.6x27.3","17.05",2017-08-14
"55","GREENSTELL End Table with Charging Station, Round Side Table with Storage Shelf, USB Ports and Anti-Drop Fence, 2-Tier Small Nightstand Sofa Table for Living Room, Bedroom White 15.0*15.0*20.4inches","B09NY82QYK","https://www.amazon.com/dp/B09NY82QYK?psc=1","https://m.media-amazon.com/images/I/61TAM0qpa4L._AC_SX466_.jpg","GREENSTELL",49.99,598,29894.02,58133,"CN",21.43,2,4.6,914,6,49,"Greenstell Direct","Home & Kitchen","Small Oversize","FBA","16.5x5.5x16.8","8.30",2022-03-04
"56","exilot Nightstand Mid-Century Modern Bedside Table with Solid Wood Legs Minimalist and Practical End Side Table, White","B08S3G8TC2","https://www.amazon.com/dp/B08S3G8TC2?psc=1","https://m.media-amazon.com/images/I/71QJ1rGvOGL._AC_SX569_.jpg","exilot",36.99,366,13538.34,91987,"CN",16.27,1,4.4,1140,7,17,"BULLKIN","Home & Kitchen","Large Standard-Size","FBA","13.2x4.7x17.0","10.63",2021-01-05
"57","Bamworld Rattan Side Table, Boho Night Stand Glass Small End Tables Bamboo Bedroom Coffee Table with Storage for Living Room and Outdoor","B0B81QCN5V","https://www.amazon.com/dp/B0B81QCN5V?psc=1","https://m.media-amazon.com/images/I/81+k2oyqM0L._AC_SY450_.jpg","Bamworld",69.99,626,43813.74,39268,"CN",25.27,3,4.6,98,6,6,"meeeu shop","Home & Kitchen","Small Oversize","FBA","16.8x4.2x25.2","12.70",2022-07-29
"58","danpinera Round Side Table with Fabric Storage Basket, Metal Side Table Small Bedside Table Nightstand with Removable Tray Top for Living Room, Bedroom, Nursery, Laundry, Gray","B09RDSXFVF","https://www.amazon.com/dp/B09RDSXFVF?psc=1","https://m.media-amazon.com/images/I/71nSQ-bYp9L._AC_SX569_.jpg","danpinera",40.99,1376,56402.24,61214,"CN",20.23,1,4.4,837,6,31,"Huding Tech","Home & Kitchen","Small Oversize","FBA","19.0x2.0x21.5","8.70",2022-05-21
"59","Decor Therapy Simplify End Table with Shelf, Espresso","B00JSRCKYK","https://www.amazon.com/dp/B00JSRCKYK?psc=1","https://m.media-amazon.com/images/I/81sedRe+t9S._AC_SX466_.jpg","Decor Therapy",75.1,462,34696.2,83080,"AMZ",31.08,1,4.7,2898,7,6,"Amazon","Home & Kitchen","Small Oversize","AMZ","19.0x8.0x22.0","17.15",2014-04-19
"60","WLIVE Side Table, C Shaped End Table for Couch, Sofa and Bed, Large Desktop C Table for Living Room, Bedroom, Black","B07D6N8T6Y","https://www.amazon.com/dp/B07D6N8T6Y?psc=1","https://m.media-amazon.com/images/I/61EprA9D3tL._AC_SX425_.jpg","WLIVE",31.99,4142,132502.58,6272,"CN",18.73,1,4.6,11354,9,103,"WLIVE","Home & Kitchen","Small Oversize","FBA","12.8x4.0x24.2","10.50",2018-05-21
"61","Nightstand with Drawers Bedside Table End Table for Small Space Side Table Night Stand with Wood Open Storage Shelf, Rustic Side Table for Bedroom, Living Room, Study, Office, Pantry","B0B316P76F","https://www.amazon.com/dp/B0B316P76F?psc=1","https://m.media-amazon.com/images/I/71-ic2TU3WL._AC_SX679_.jpg","Pabroni",39.99,396,15836.04,73545,"CN",15.41,1,4.3,109,7,14,"Pabroni","Home & Kitchen","Large Standard-Size","FBA","13.4x5.5x17.1","9.72",2022-06-02
"62","HAYOFAMY Small Side Table Night Stand, 3 Tier Narrow End Table with Display Shelf, Small Bookcase Bookshelf, Simple Bedside Table Storage Rack for Bedroom, Living Room, Office, Bathroom,White","B0BXH4KSGR","https://www.amazon.com/dp/B0BXH4KSGR?psc=1","https://m.media-amazon.com/images/I/61OEDdiqpZL._AC_SY450_.jpg","HAYOFAMY",27.88,189,5269.32,93406,"CN",12.47,1,3.7,8,7,4,"HAYOFAMY","Home & Kitchen","Large Standard-Size","FBA","10.2x3.7x16.8","6.39",2023-03-04
"63","LELELINKY White Nightstand with Charging Station and USB Ports, 2 Tier Night Stand with Drawers Open Storage Shelf, Modern Narrow Sofa Side Tables, Small Wood End Table for Bedroom,Living Room","B0C2CTGJS7","https://www.amazon.com/dp/B0C2CTGJS7?psc=1","https://m.media-amazon.com/images/I/71nIeZ0BIiL._AC_SY355_.jpg","LELELINKY",39.99,NA,NA,50178,"CN",16.21,1,4.4,101,7,1,"Lelelinky Direct","Home & Kitchen","Large Standard-Size","FBA","13.5x4.9x17.6","12.17",2023-04-13
"64","HOOBRO Round Side Table, Round Accent End Table with Sturdy X-Shaped Metal Frame, 15.7"" Round Nightstand, for Living Room, Bedroom, Balcony, Office Rustic Brown BF95BZ01","B09X39XJQJ","https://www.amazon.com/dp/B09X39XJQJ?psc=1","https://m.media-amazon.com/images/I/61Yb+NUvviL._AC_SY450_.jpg","HOOBRO",33.99,460,15635.4,40545,"CN",17.77,4,4.6,107,9,43,"Hoobro","Home & Kitchen","Small Oversize","FBA","17.4x2.1x17.9","7.20",2022-08-02
"65","Yoobure Nightstand with Charging Station, Side Table End Table with Large Drawer and Storage Shelf, Bed Side Table/Night Stand with USB Ports & Outlets, Rustic Bedside Tables for Bedroom, Living Room","B0BR4625GC","https://www.amazon.com/dp/B0BR4625GC?psc=1","https://m.media-amazon.com/images/I/71kkXGeTXGL._AC_SY450_.jpg","Yoobure",49.99,302,15096.98,49792,"CN",19.14,2,4.8,99,8,42,"Fancee Home","Home & Kitchen","Large Standard-Size","FBA","13.5x5.6x17.6","16.78",2023-03-20
"66","FANTERSI Small Round Side Table, 2-Tier Mid Century Modern Side Table, Wood Side Table, Round End Table for Living Room, Metal Frames, Brown","B0BWYTNKMR","https://www.amazon.com/dp/B0BWYTNKMR?psc=1","https://m.media-amazon.com/images/I/71F+T53Ph5L._AC_SX466_.jpg","FANTERSI",79.99,NA,NA,144737,"CN",27.61,1,NA,0,9,0,"FANTERSI","Home & Kitchen","Small Oversize","FBA","17.9x6.0x19.1","9.68",2023-03-04
"67","AMHANCIBLE C Shaped End Table Set of 2, Side Tables for Sofa, Couch Table Snack Side Table for Living Room Bedroom, Metal Frame, Acent, Rustic Brown HET02CBR","B09FXZTLX2","https://www.amazon.com/dp/B09FXZTLX2?psc=1","https://m.media-amazon.com/images/I/61dcs4Q+m0L._AC_SY355_.jpg","AMHANCIBLE",55.99,1459,81689.41,11501,"CN",19.09,6,4.5,752,7,33,"Amhancible","Home & Kitchen","Large Standard-Size","FBA","12.9x6.5x16.7","13.93",2021-12-06
"68","IBUYKE Side Table, 3-Tier End Table, Industrial Nightstand Small Table with Storage Shelf, for Bedroom, Living Room, Hallway, Black UTMJ402B","B09VMYQGCY","https://www.amazon.com/dp/B09VMYQGCY?psc=1","https://m.media-amazon.com/images/I/61ngI-U0bdL._AC_SX522_.jpg","IBUYKE",29.99,462,13855.38,73855,"CN",13.91,1,4.6,267,9,19,"IBUYKE-US","Home & Kitchen","Large Standard-Size","FBA","12.9x4.6x17.2","9.96",2022-03-16
"69","International Concepts Table With Lift Up Top For Storage, White","B07HNZ2Q8H","https://www.amazon.com/dp/B07HNZ2Q8H?psc=1","https://m.media-amazon.com/images/I/31qgLZf3RiL._AC_SY450_.jpg","IC International Concepts",202.68,4,810.72,423452,"AMZ",57.22,7,4.5,158,10,0,"Amazon","Home & Kitchen","Small Oversize","AMZ","27.0x36.0x6.0","39.60",2018-09-26
"70","WLIVE Nightstand, 2 Drawer Dresser for Bedroom, Small Dresser with 2 Drawers, Bedside Furniture, Night Stand, End Table with Fabric Bins for Bedroom, Closet, Entryway, Nursery, College Dorm, Dark Grey","B07FQ976B5","https://www.amazon.com/dp/B07FQ976B5?psc=1","https://m.media-amazon.com/images/I/81+TPpTJRJL._AC_SY355_.jpg","WLIVE",29.99,16216,486317.84,1454,"CN",18.01,1,4.4,11870,7,400,"WLIVE","Home & Kitchen","Small Oversize","FBA","13.0x3.0x22.6","9.65",2018-07-19
"71","Yoobure C Shaped End Table Set of 2, Side Table for Couch and Bed, Small Side Table for Small Spaces, Living Room, Bedroom, Rustic Snack Table","B0BFDLNF8H","https://www.amazon.com/dp/B0BFDLNF8H?psc=1","https://m.media-amazon.com/images/I/61vDxNBiDpL._AC_SX466_.jpg","Yoobure",42.49,761,32334.89,26076,"HK",17.54,1,4.6,313,7,44,"Super A Plus","Home & Kitchen","Large Standard-Size","FBA","12.0x4.8x17.4","15.19",2022-11-08
"72","SUPER DEAL 3-Tier End Table with Storage Shelves Versatile X-Design Sofa Side Table for Living Room Bedroom Apartment Small Space, Black","B087PJY131","https://www.amazon.com/dp/B087PJY131?psc=1","https://m.media-amazon.com/images/I/71mvn+gN5PL._AC_SX569_.jpg","SUPER DEAL",32.99,234,7719.66,147967,"CN",17.23,1,4.6,704,8,6,"SuperDealUsa","Home & Kitchen",NA,"MFN",NA,NA,2020-04-26
"73","Apicizon 16"" Round Side Table, Black End Table for Living Room, Bedside, Mid Century Modern Coffee Table or Circle Accent Table for Small Spaces, Metal Nightstand (Black)","B08RS4JCJH","https://www.amazon.com/dp/B08RS4JCJH?psc=1","https://m.media-amazon.com/images/I/71F3XvGXqVL._AC_SX679_.jpg","Apicizon",32.99,264,8709.36,54741,"CN",16.78,1,4.4,381,7,3,"APICIZON","Home & Kitchen","Small Oversize","FBA","16.0x2.5x17.0","5.40",2021-03-10
"74","Yoobure Nightstand with Charging Station, Small Night Stand with Fabric Drawers and Storage Shelf for Bedrooms, Nightstands for Small Spaces, Bedside Table with USB Ports & Outlets, Bed Side Table","B0BS98NNCN","https://www.amazon.com/dp/B0BS98NNCN?psc=1","https://m.media-amazon.com/images/I/715PdwI7WzL._AC_SY355_.jpg","Yoobure",52.99,NA,NA,12668,"CN",18.8,2,4,10,7,5,"Yoobure Direct","Home & Kitchen","Large Standard-Size","FBA","13.2x7.4x17.9","14.05",2023-05-18
"75","Small Side Table, Wood Small End Table Accent Table for Living Room Bedroom Small Spaces, Modern Home Decor Night Stand Bedside Tables, Easy to Assemble, Black","B0BS96QKRS","https://www.amazon.com/dp/B0BS96QKRS?psc=1","https://m.media-amazon.com/images/I/61vzQJAF67L._AC_SX425_.jpg","Calidohome",24.99,NA,NA,213380,"CN",12.2,1,NA,0,7,0,"hitoyot","Home & Kitchen","Large Standard-Size","FBA","13.7x3.9x17.5","6.55",2023-01-13
"76","LIDYUK End Table with Charging Station, Flip Top Side Table with USB Ports and Outlets, Nightstand for Small Spaces, Bedside Tables with Storage Shelf for Living Room, Bedroom, Greige","B0BNHK3TMT","https://www.amazon.com/dp/B0BNHK3TMT?psc=1","https://m.media-amazon.com/images/I/711o7docceL._AC_SX569_.jpg","LIDYUK",79.99,3050,243969.5,14315,"CN",24.48,1,4.5,1899,6,97,"LIDYUK","Home & Kitchen","Large Standard-Size","FBA","13.5x7.2x17.6","16.38",2022-11-28
"77","SOOWERY Mid Century Modern Nightstand with Charging Station, Bedside Tables with Glass Decorative Door, End Table Side Table with 2 Tiers Storage Space, for Bedroom, Living Room, White","B0B9258LKY","https://www.amazon.com/dp/B0B9258LKY?psc=1","https://m.media-amazon.com/images/I/61yAhaJLhcL._AC_SX569_.jpg","SOOWERY",69.99,1332,93226.68,21688,"CN",23.78,1,4.6,350,9,54,"SOOWERY Direct","Home & Kitchen","Large Standard-Size","FBA","13.5x7.6x17.4","18.74",2022-08-09
"78","Artigarden C Shaped End Table, Side Tables Couch TV Tray Table, Small Snack Table Sofa Table with Metal Frame for Living Room, Bedroom, Bedside for Small Spaces, Rustic Brown Black","B0BZ8BNF8D","https://www.amazon.com/dp/B0BZ8BNF8D?psc=1","https://m.media-amazon.com/images/I/51uJ-oeUOiL._AC_SX466_.jpg","Artigarden",24.99,NA,NA,382054,"CN",13,1,4.3,17,7,0,"ArtiGarden","Home & Kitchen","Large Standard-Size","FBA","13.5x3.1x17.3","9.21",2023-03-22
"79","RAD Cycle Products Adjustable Bike Trainer Fitness Desk Portable Workstation Standing Desk","B07BQZY9RL","https://www.amazon.com/dp/B07BQZY9RL?psc=1","https://m.media-amazon.com/images/I/612eqvepYxL._AC_SX466_.jpg","RAD Cycle Products",137.95,195,26900.25,35821,"AMZ",57.11,9,4.5,1998,11,8,"Amazon","Sports & Outdoors","Medium Oversize","FBA","31.8x5.0x35.0","26.00",2017-05-15
"80","Winsome Wood Claire Accent Table, Black","B000NPSGPS","https://www.amazon.com/dp/B000NPSGPS?psc=1","https://m.media-amazon.com/images/I/71fJ0TjspXL._AC_SY355_.jpg","Winsome",35.16,1542,54216.72,19423,"AMZ",23.4,25,4.4,19526,11,83,"Amazon","Home & Kitchen","Small Oversize","FBA","19.4x4.7x23.1","20.05",2000-11-01
"81","HOOBRO Side Table, Flip End Table with Charging Station and Shelves, USB Ports & Power Outlets, Narrow Nightstand for Small Spaces, Stable and Sturdy, for Living Room, Bedroom, Black BK341BZ01","B0BQQM4GTZ","https://www.amazon.com/dp/B0BQQM4GTZ?psc=1","https://m.media-amazon.com/images/I/61+OWCfSeDL._AC_SX466_.jpg","HOOBRO",59.99,NA,NA,38499,"CN",20.32,1,4.5,790,9,11,"Hoobro","Home & Kitchen","Large Standard-Size","FBA","5.8x13.1x15.9","15.84",2023-05-15
"82","FURINNO Oval End Table, One, Walnut","B01FX5CM8O","https://www.amazon.com/dp/B01FX5CM8O?psc=1","https://m.media-amazon.com/images/I/61zo5IM6j9L._AC_SX466_.jpg","Furinno",15.46,238,3679.48,135476,"AMZ",16.25,6,4.2,1869,6,9,"Amazon","Home & Kitchen","Small Oversize","AMZ","17.8x2.5x24.3","10.60",2016-05-19
"83","HOUIT End Table with Charging Station, Narrow Flip Top Side Table with USB Ports and Outlets, Nightstand with Storage for Small Spaces, Bedside Tables for Living Room, Bedroom","B0BG8GCSYK","https://www.amazon.com/dp/B0BG8GCSYK?psc=1","https://m.media-amazon.com/images/I/71LphdAZ2TL._AC_SX466_.jpg","HOUIT",39.99,325,12996.75,38560,"CN",17.64,1,4.7,152,7,12,"HOUIT","Home & Kitchen","Large Standard-Size","FBA","13.5x7.3x17.3","16.65",2022-09-23
"84","HOOBRO Bedside Table with Pull-Out Collapsible Storage Box, Retro Small Nightstand for Small Space, Living Room, Bedroom, Stable and Sturdy, Rustic Brown and Black BF35BZ01","B08QZ1GMT9","https://www.amazon.com/dp/B08QZ1GMT9?psc=1","https://m.media-amazon.com/images/I/71yKVaS94UL._AC_SY355_.jpg","HOOBRO",24.99,155,3873.45,54901,"CN",13.16,2,4.3,294,9,9,"Hoobro","Home & Kitchen","Large Standard-Size","FBA","13.4x4.2x16.6","9.55",2021-04-16
"85","YBING Nightstand for Bedroom End Side Table with 2 Drawers and Open Shelf Wood Industrial Bedside Table with Fabric Storage for Bedroom Living Room Sturdy Dorm Brown","B0BS5LFWH1","https://www.amazon.com/dp/B0BS5LFWH1?psc=1","https://m.media-amazon.com/images/I/81K-IRT2fHL._AC_SX425_.jpg","YBING",39.99,370,14796.3,79476,"CN",16.12,1,4.1,37,7,13,"YBING Direct","Home & Kitchen","Large Standard-Size","FBA","12.8x5.5x16.6","12.43",2023-01-12
"86","Hoctieon 3 Tier Tall End Table, Slim Night Table, Narrow Side Table with Storage, Nightstand for Small Spaces, for Living Room, Bedroom, Sofa Couch, Hall, Easy Assembly, Rustic Brown","B0B2867VP9","https://www.amazon.com/dp/B0B2867VP9?psc=1","https://m.media-amazon.com/images/I/81DAnqal1xL._AC_SY355_.jpg","Hoctieon",35.99,515,18534.85,62372,"CN",14.49,1,4.7,346,9,36,"Hoctieon","Home & Kitchen","Large Standard-Size","FBA","12.1x3.3x16.7","9.00",2022-05-25
"87","VECELO Versatile Side/End Table with Storage Shelf Nightstands for Living Room,Bedroom Furniture (Set of 2), Shelves, Retro Brown","B08PFC5GFG","https://www.amazon.com/dp/B08PFC5GFG?psc=1","https://m.media-amazon.com/images/I/71MfM0OtuEL._AC_SX466_.jpg","VECELO",81.85,483,39533.55,58812,"AMZ",35.86,6,4.5,902,7,35,"Amazon","Home & Kitchen","Small Oversize","FBA","13.3x8.3x26.5","33.71",NA
"88","LAKEMID Side Table with Charging Station Set of 2 - Small C Table Narrow End Table with Metal Frame for Living Room Bedroom Small Spaces (Rustic Brown)","B0BRZ8S9M6","https://www.amazon.com/dp/B0BRZ8S9M6?psc=1","https://m.media-amazon.com/images/I/81m3hA6QGmL._AC_SY355_.jpg","LAKEMID",69.99,138,9658.62,106629,"CN",22.63,1,4.8,19,9,18,"Lakemid Direct","Home & Kitchen","Large Standard-Size","FBA","12.8x6.1x17.0","18.34",2023-01-10
"89","HOMSHO 2-Tier Side Table, End Tables with Tempered Glass, Nightstands with Storage Shelves, Slim Sofa Table for Living Room, Bedroom (1, Golden)","B0BY1N8XM7","https://www.amazon.com/dp/B0BY1N8XM7?psc=1","https://m.media-amazon.com/images/I/717Qtrc5A7L._AC_SY355_.jpg","HOMSHO",35.99,NA,NA,69947,"CN",14.33,1,4,31,9,2,"HOMSHO","Home & Kitchen","Large Standard-Size","FBA","12.8x4.6x17.3","8.36",2023-03-10
"90","FORAOFUR End Table with Charging Station, End Tables with USB Ports and Outlets, Small Side Table for Living Room, Bedroom & Office, Two-Tier Narrow Side Table, Easy Assembly","B0BY8F1791","https://www.amazon.com/dp/B0BY8F1791?psc=1","https://m.media-amazon.com/images/I/61pMN6vuljL._AC_SX466_.jpg","FORAOFUR",34.99,NA,NA,148197,"CN",14.34,1,5,8,7,0,"HAITE HOME","Home & Kitchen","Large Standard-Size","FBA","13.1x4.3x17.2","8.51",2023-03-13
"91","BETTAHOME C Shaped End Table, Side Table, for Couch, Bed, Chair, Living Room, Bedroom, Slides Under Sofa, Tray for Snack, Laptop, TV Dinner, Light Wood and Black BT001B","B0BYJ5L7M6","https://www.amazon.com/dp/B0BYJ5L7M6?psc=1","https://m.media-amazon.com/images/I/61jzhjI1x4L._AC_SX569_.jpg","BETTAHOME",30.99,NA,NA,76066,"CN",14.73,1,4.6,63,7,6,"BETTAHOME","Home & Kitchen","Large Standard-Size","FBA","13.6x4.0x17.5","8.93",2023-05-03
"92","NUTMAK Side Table, Slim Nightstand Bedside Table with Solid Wood Legs, 2-Tier End Table with Storage Shelf for Living Room Bedroom Entryway, No-Tool Assembly.","B0BJ262QG9","https://www.amazon.com/dp/B0BJ262QG9?psc=1","https://m.media-amazon.com/images/I/71ukWj3XtZL._AC_SX425_.jpg","NUTMAK",28.99,166,4812.34,142417,"US",12.89,1,4.5,40,7,5,"DESIREVAE GLOBAL INC","Home & Kitchen","Large Standard-Size","FBA","13.6x3.3x17.0","7.47",2022-10-13
"93","FURINNO Modern Simplistic End Table, 1-Pack Without Tray, Espresso","B075N9RGJR","https://www.amazon.com/dp/B075N9RGJR?psc=1","https://m.media-amazon.com/images/I/61neFUQ8WlL._AC_SX522_.jpg","Furinno",18.38,156,2867.28,142972,"AMZ",16.45,20,4.1,3379,8,1151,"Amazon","Home & Kitchen","Small Oversize","AMZ","17.3x1.4x29.3","9.04",2017-09-15
"94","Palama Small Side Table for Living Room, Modern Home Décor Gold Side Table, Easy Assembly Small Gold Table, Gold Accent Table","B0B699MVP4","https://www.amazon.com/dp/B0B699MVP4?psc=1","https://m.media-amazon.com/images/I/81syRAnvWDL._AC_SX569_.jpg","Palama",29.99,576,17274.24,45980,"CN",17.17,1,4.7,200,8,25,"HomePalama","Home & Kitchen","Small Oversize","FBA","16.3x2.3x21.5","7.95",2022-07-11
"95","Nathan James Mina Side, End Table Wood Finish & Matte Accents with Storage for Living Room or Nightstand, Bedroom, Natural Oak/Black","B084HCTYZ7","https://www.amazon.com/dp/B084HCTYZ7?psc=1","https://m.media-amazon.com/images/I/81-8vOM6zSL._AC_SX522_.jpg","Nathan James",101.34,1341,135896.94,22339,"AMZ",35.85,9,4.4,783,7,22,"Amazon","Home & Kitchen","Small Oversize","FBA","19.3x6.0x22.5","26.85",2020-02-05
"96","Hoctieon 3 Tier End Table, Telephone Table, Tall Side Table with Storage, Small Nightstand for Small Spaces, Metal Frame, for Living Room, Bedroom, Sofa Couch, Hall, Easy Assembly, Greige","B0BGHCRL7H","https://www.amazon.com/dp/B0BGHCRL7H?psc=1","https://m.media-amazon.com/images/I/81r8K3rdLDL._AC_SY450_.jpg","Hoctieon",34.99,1121,39223.79,25273,"CN",13.7,1,4.6,386,8,44,"Hoctieon","Home & Kitchen","Large Standard-Size","FBA","12.6x2.7x17.1","6.64",2022-09-26
