"","product_details","asin","url","image_url","brand","price","sales","revenue","bsr","seller_country_region","fees","active_sellers_number","ratings","review_count","images","review_velocity","buy_box","category","size_tier","fulfillment","dimensions","weight","creation_date"
"46","Wnutrees Sofa Table with Power Outlet and USB Ports,Entryway Table for Accent Side Table for Hallway Living Room Bedroom, Wooden Top, Handcrafted Finish (White)","B0BZZ29QWG","https://www.amazon.com/dp/B0BZZ29QWG?psc=1","https://m.media-amazon.com/images/I/61KaErisy8L._AC_SX466_.jpg","Wnutrees",99.99,182,18198.18,173038,"CN",NA,1,4.4,234,6,6,"FzeHome","Home & Kitchen",NA,"MFN",NA,NA,2023-03-30
"47","ALLOSWELL 63"" Console Table with Power Outlet, Narrow Sofa Table, Farmhouse Sofa Couch Table with Charging Station, Sturdy and Durable, for Entryway, Living Room, Foyer, Rustic Brown CTHR8401","B0B2VXCYTP","https://www.amazon.com/dp/B0B2VXCYTP?psc=1","https://m.media-amazon.com/images/I/61SGqIvSFTL._AC_SY450_.jpg","ALLOSWELL",65.99,481,31741.19,112795,"CN",27.61,1,4.6,505,8,-35,"ALLOSWELL","Home & Kitchen","Small Oversize","FBA","10.9x4.2x37.3","19.05",2022-06-01
"48","MAJARO Modern Industrial Sofa Console Table for Living Room, Office (Dark Grey, Single Layer)","B099FL4XPY","https://www.amazon.com/dp/B099FL4XPY?psc=1","https://m.media-amazon.com/images/I/61OJjRmGtGL._AC_SX425_.jpg","MAJARO",49.99,136,6798.64,135209,"CN",23.52,1,4.5,210,8,6,"Majaro","Home & Kitchen","Small Oversize","FBA","11.1x2.3x39.8","14.40",2021-07-14
"49","MAJARO Modern Industrial Sofa Console Table for Living Room, Office (Dark Grey, Single Layer)","B099FL4XPY","https://www.amazon.com/dp/B099FL4XPY?psc=1","https://m.media-amazon.com/images/I/61OJjRmGtGL._AC_SX425_.jpg","MAJARO",49.99,136,6798.64,135209,"CN",23.52,1,4.5,210,8,6,"Majaro","Home & Kitchen","Small Oversize","FBA","11.1x2.3x39.8","14.40",2021-07-14
"50","HOOBRO 47.2"" Console Table with Power Outlets and USB Ports, Sofa Table, Narrow Entryway Table with Charging Station, Behind Couch Table, Hallway, Foyer, Living Room, Bedroom, Rustic Brown BF301XG01G1","B09NL1NR9Y","https://www.amazon.com/dp/B09NL1NR9Y?psc=1","https://m.media-amazon.com/images/I/511EbvFBqYL._AC_SY450_.jpg","HOOBRO",69.99,293,20507.07,311962,"CN",27.79,1,4.6,69,9,5,"Hoobro","Home & Kitchen","Small Oversize","FBA","14.8x3.5x33.6","18.50",2021-12-13
"51","Yaheetech 3-Tier Console Table with 3 Storage Shelves, Entryway Table Sofa Side Narrow Long Table Bookshelf for Hallway Living Room, Accent Furniture, White","B08M3YCF71","https://www.amazon.com/dp/B08M3YCF71?psc=1","https://m.media-amazon.com/images/I/81zlrufsCIL._AC_SX569_.jpg","Yaheetech",87.99,315,27716.85,80506,"US",39.72,1,4.8,1692,9,21,"Yaheetech","Home & Kitchen","Small Oversize","MFN","17.6x5.3x46.1","40.26",2020-10-29
"52","LVB Industrial Console Table, Metal and Wood Sofa Table, Rustic Entryway Table with Storage, Modern 3 Tier Shelf Long Foyer Tables Behind Couch for Home Living Room Hallway, Dark Gray Oak, 55 Inch","B0967K59PD","https://www.amazon.com/dp/B0967K59PD?psc=1","https://m.media-amazon.com/images/I/81wNVzU-RpL._AC_SX679_.jpg","LVB",169.98,247,41985.06,111525,"CN",51.19,2,4.7,158,8,9,"LVB Furniture","Home & Kitchen","Small Oversize","FBA","16.0x3.0x58.0","39.01",2021-05-31
"53","Yoobure C Shaped End Table Set of 2, Side Table for Couch and Bed, Small Side Table for Small Spaces, Living Room, Bedroom, Rustic Snack Table","B0BFDLNF8H","https://www.amazon.com/dp/B0BFDLNF8H?psc=1","https://m.media-amazon.com/images/I/61vDxNBiDpL._AC_SX466_.jpg","Yoobure",42.49,761,32334.89,26076,"HK",17.54,1,4.6,313,7,44,"Super A Plus","Home & Kitchen","Large Standard-Size","FBA","12.0x4.8x17.4","15.19",2022-11-08
"54","DAELIFKER Entryway Table, Narrow Console Table with Shelf, 42"" Sofa Table Behind Couch, Skinny Entry Table for Hallway, Living Room, Bedroom, Foyer, Corridor (Rustic Brown)","B0BW6D8RWH","https://www.amazon.com/dp/B0BW6D8RWH?psc=1","https://m.media-amazon.com/images/I/71NZVnA3KdL._AC_SY450_.jpg","DAELIFKER",45.99,203,9335.97,141686,"CN",18.23,1,4.5,102,7,6,"DAELIFKER","Home & Kitchen","Large Standard-Size","FBA","12.0x6.5x16.8","15.74",2023-04-13
"55","Plank+Beam Solid Wood Console Table, 46.25”, Sofa Table, Narrow Entryway Table for Hallway, Behind the Couch, Living Room, Foyer, Easy Assembly, Seashell","B0C15KMMSZ","https://www.amazon.com/dp/B0C15KMMSZ?psc=1","https://m.media-amazon.com/images/I/81nhfxMRZUL._AC_SX679_.jpg","Plank+Beam",104,483,50232,40127,"AMZ",20.65,2,4.5,8,5,3,"Amazon","Home & Kitchen","Small Oversize","AMZ","15.5x49.5x4.8","26.00",2023-03-31
"56","VASAGLE Console Table, 2-Tier Entryway Table with Mesh Shelf, Narrow Sofa Table, Steel Frame, Adjustable Feet, for Hallway, Living Room, Industrial Style, Rustic Brown and Black ULNT80X","B07CN8TBHH","https://www.amazon.com/dp/B07CN8TBHH?psc=1","https://m.media-amazon.com/images/I/71a-ewx-gCL._AC_SY355_.jpg","VASAGLE",59.11,306,18087.66,53107,"AMZ",29.1,4,4.8,5510,9,9,"Amazon","Home & Kitchen","Small Oversize","FBA","16.0x3.4x44.8","25.15",2018-08-08
"57","FATORRI Industrial Console Table for Entryway, Wood Sofa Table, Rustic Hallway Tables with 3-Tier Shelves for Living Room (55 Inch, Rustic Oak)","B088WDDV4K","https://www.amazon.com/dp/B088WDDV4K?psc=1","https://m.media-amazon.com/images/I/61ppEHvGhIL._AC_SX679_.jpg","FATORRI",169.99,488,82955.12,61031,"HK",62.43,4,4.8,1052,8,26,"FATORRI","Home & Kitchen","Medium Oversize","FBA","16.0x5.0x62.0","52.01",2020-05-20
"58","Convenience Concepts Northfield Hall Console Desk Table, Black 48 x 15.5 x 28","B0151PJL76","https://www.amazon.com/dp/B0151PJL76?psc=1","https://m.media-amazon.com/images/I/61rRNkPVdNL._AC_SX466_.jpg","Convenience Concepts",80.98,798,64622.04,28007,"AMZ",37.99,6,4.5,2865,5,31,"Amazon","Home & Kitchen","Small Oversize","AMZ","18.0x5.0x56.5","32.86",NA
"59","IDEALHOUSE 2-Tier Narrow Console Sofa Side Table for Entryway Hallway Living Room, Premium Entryway Furniture, 42.9in L x 9.8in W x 29.9in H (Black)","B08VRR5CKV","https://www.amazon.com/dp/B08VRR5CKV?psc=1","https://m.media-amazon.com/images/I/71PWI6kE6ZL._AC_SX466_.jpg","IDEALHOUSE",55.99,176,9854.24,133921,"AMZ",26.95,4,4.6,261,9,8,"Amazon","Home & Kitchen","Small Oversize","AMZ","12.8x4.8x45.0","21.95",2021-02-03
"60","VASAGLE Console Table with Curved Frames and 2 Open Shelves, for Hallway Entryway Living Room, Rustic Brown + Black, 11.8 X 47.2 x 31.5 Inches","B08MTPLCJC","https://www.amazon.com/dp/B08MTPLCJC?psc=1","https://m.media-amazon.com/images/I/71hofFcmD4L._AC_SX679_.jpg","VASAGLE",103.99,162,16846.38,104606,"AMZ",39.76,2,4.6,866,7,15,"Amazon","Home & Kitchen","Small Oversize","FBA","14.0x4.7x51.2","32.61",2021-05-17
"61","HDANI Console Table, Narrow Entryway Table, 3 Tier Metal Hallway Table, 9.8''Dx31.5''Wx29.7''H(Black)","B09SH8GC23","https://www.amazon.com/dp/B09SH8GC23?psc=1","https://m.media-amazon.com/images/I/81p-F8ey6uL._AC_SY450_.jpg","HDANI",57.99,292,16933.08,91728,"CN",23.47,1,4.5,198,8,6,"HDANI","Home & Kitchen","Small Oversize","FBA","11.1x4.6x32.0","12.39",2022-02-15
"62","Timberer Narrow Console Table, 47 Inch Sofa Table with Adjustable Shelf, 2-Tier Long Skinny Table for Hallway, Entryway, Living Room, Foyer, Rustic Brown","B0B2WQ2WJP","https://www.amazon.com/dp/B0B2WQ2WJP?psc=1","https://m.media-amazon.com/images/I/61lsJOyASqL._AC_SX466_.jpg","Timberer",79.99,185,14798.15,125574,"CN",30.97,1,4.5,67,9,5,"Timberer","Home & Kitchen","Small Oversize","FBA","12.0x4.8x51.5","23.00",2022-09-12
"63","GAOHANG Couch Arm Table, Acacia Wood Sofa Arm Tray with 360° Rotating Holder, Sofa Clip on Tray Table, Couch Arm Tray, Sofa Armrest Tray, Ideal Gift for Family or Friends","B0BQRJZVYF","https://www.amazon.com/dp/B0BQRJZVYF?psc=1","https://m.media-amazon.com/images/I/8192ttZZjTL._AC_SX569_.jpg","GAOHANG",29.99,161,4828.39,122338,"CN",10.89,1,5,12,9,6,"GaoHangMaoyi","Home & Kitchen","Large Standard-Size","FBA","10.2x2.7x14.8","2.23",2023-03-03
"64","MAHANCRIS Console Table, 63"" Industrial Entryway Table, Extra Long Sofa Table Behind Couch, X-Shaped Support, for Entryway, Hallway, Living Room, Rustic Brown CTHR4801Z","B0BWJQ478J","https://www.amazon.com/dp/B0BWJQ478J?psc=1","https://m.media-amazon.com/images/I/71RVl+78mWL._AC_SX466_.jpg","MAHANCRIS",91.99,NA,NA,173122,"CN",36.13,1,5,1,8,0,"ALLOSWELL","Home & Kitchen","Small Oversize","FBA","11.8x6.5x35.8","31.00",2023-04-28
"65","merax LUMISOL 64 inch Long Console Table with 3 Drawers and Bottom Shelf, Sofa Table Entryway Table for Hallway, Living Room, Easy Assembly (Distressed Black)","B08F2M4256","https://www.amazon.com/dp/B08F2M4256?psc=1","https://m.media-amazon.com/images/I/81a5tDnSg2L._AC_SY355_.jpg","Merax",248.99,74,18425.26,184275,"US",100.15,1,4.5,241,9,0,"ORIEN HOME CORP.","Home & Kitchen","Medium Oversize","MFN","17.3x65.9x13.4","80.00",2020-07-31
"66","Tribesigns Farmhouse Console Table, 55 Inch Wood Sofa Table Entryway Table, Industrial Rustic Narrow Hallway Tables Foyer Tables for Entryway, Living Room, Light Grey","B0C5X74SWY","https://www.amazon.com/dp/B0C5X74SWY?psc=1","https://m.media-amazon.com/images/I/81sAU9pp-jL._AC_SX679_.jpg","Tribesigns",129.99,NA,NA,275748,"CN",NA,1,NA,0,NA,0,"RockyTech","Home & Kitchen",NA,"MFN",NA,NA,2023-05-22
"67","Egepon Console Table Sofa Table with Power Outlet, 41.3"" Entryway Table with Shelves, Entrance Table for Entryway, Living Room, Foyer, Corridor, Front Hall, Coffee Bar, Kitchen, Rustic Brown and Black","B0B879FHVM","https://www.amazon.com/dp/B0B879FHVM?psc=1","https://m.media-amazon.com/images/I/71tYpXaKT5L._AC_SX425_.jpg","Egepon",69.99,289,20227.11,142005,"CN",23.11,2,4.5,174,8,15,"BMING-US","Home & Kitchen","Large Standard-Size","FBA","12.6x4.9x16.5","19.80",2022-08-01
"68","SUPERJARE 70.9 Inch Console Table, Extra Long Entryway Table with Metal Frame and X-Shaped Design, Narrow Sofa Table for Living Room and Hallway - Rustic Brown","B096HMY7P3","https://www.amazon.com/dp/B096HMY7P3?psc=1","https://m.media-amazon.com/images/I/61FQQmPJxFL._AC_SY450_.jpg","SUPERJARE",69.99,142,9938.58,218216,"US",33.67,1,4.7,359,7,7,"Superjare Direct","Home & Kitchen","Small Oversize","FBA","14.2x5.6x38.0","32.51",2021-10-09
"69","Treocho Oxford Design Console Table with Drawer and Storage Shelves, Foyer Sofa Table Narrow for Entryway, Living Room, Hallway, Black","B098Q6X3SH","https://www.amazon.com/dp/B098Q6X3SH?psc=1","https://m.media-amazon.com/images/I/71IB+S7n3DL._AC_SX466_.jpg","Treocho",109.99,491,54005.09,73129,"CN",43.89,1,4.5,307,6,15,"Treocho","Home & Kitchen","Small Oversize","FBA","14.2x6.2x44.5","40.61",2021-07-06
"70","HOOBRO 5.9"" Skinny Console Table with Charging Station, 63"" Narrow Sofa Table with Power Outlets, Long Behind Couch Table, Slim Entryway Table for Hallway, Living Room, Rustic Brown BF165UXG01","B0BFGYKRSH","https://www.amazon.com/dp/B0BFGYKRSH?psc=1","https://m.media-amazon.com/images/I/61k72Z9aotL._AC_SX466_.jpg","HOOBRO",59.99,293,17577.07,138319,"CN",25.87,1,4.4,38,9,2,"Hoobro","Home & Kitchen","Small Oversize","FBA","8.3x5.5x36.3","17.60",2022-09-16
"71","MOYUART Sofa Arm Tray, Couch Arm Table, Foldable Couch Tray with 360° Rotating Phone Holder, Bamboo Couch Arm Table, Sofa Arm Table, TV Trays, Cup Holder","B0BVKJC48P","https://www.amazon.com/dp/B0BVKJC48P?psc=1","https://m.media-amazon.com/images/I/61RCHA55NjL._AC_SX679_.jpg","MOYUART",29.99,59,1769.41,511858,"CN",11.83,1,4.4,36,6,1,"MOYUARTS","Home & Kitchen","Large Standard-Size","FBA","11.4x2.0x17.0","3.20",2023-02-12
"72","HOOBRO Narrow Console Table, 29.5"" Entryway Table, Small Sofa Table, Side Table, Display Table, for Hallway, Bedroom, Living Room, Foyer, Greige and Black BG75XG01","B0BMX2V5HS","https://www.amazon.com/dp/B0BMX2V5HS?psc=1","https://m.media-amazon.com/images/I/61nhKyQFIJL._AC_SX425_.jpg","HOOBRO",43.99,1013,44561.87,28451,"CN",16.01,1,4.4,211,9,58,"Hoobro","Home & Kitchen","Large Standard-Size","FBA","10.6x4.3x17.4","9.59",2022-11-19
"73","2 Pcs Sofa Arm Tray Table Foldable and Flexible Couch Tray Folding Couch Arm Table Non Slip Sofa Armrest Tray Couch Cup Holder Tray for Sectional Chair Recliner Side Table Drinks Snacks Remote","B0BTHKF45K","https://www.amazon.com/dp/B0BTHKF45K?psc=1","https://m.media-amazon.com/images/I/81qAhXx5ECL._AC_SX466_.jpg","Maitys",32.99,NA,NA,1054152,"CN",12.28,1,NA,0,7,0,"Queenyear","Home & Kitchen","Large Standard-Size","FBA","8.5x3.0x11.9","4.39",2023-01-31
"74","Rolanstar Sofa Table with Charging Station, 3 Tier Narrow Console Table with Storage Shelf and Power Outlet, 47” Entryway Table Metal Frame Behind Sofa Couch Hallway Entrance for Living Room","B09W9NRCC3","https://www.amazon.com/dp/B09W9NRCC3?psc=1","https://m.media-amazon.com/images/I/71ZMEb8Z-UL._AC_SX679_.jpg","Rolanstar",89.99,295,26547.05,142247,"CN",34.57,3,4.8,360,7,21,"RolanstarDirect","Home & Kitchen","Small Oversize","FBA","10.2x4.4x50.6","27.43",2022-07-03
"75","Gewudraw Console Table, Narrow Sofa Table, 55.1'' Entryway Table, Industrial Sofa Table for Hallway, Living Room, Bedroom, Long Console Table - Vintage Brown","B0C13SNZW1","https://www.amazon.com/dp/B0C13SNZW1?psc=1","https://m.media-amazon.com/images/I/71fyz9VwZFL._AC_SX466_.jpg","Gewudraw",54.99,NA,NA,70513,"CN",19.26,1,4.3,13,9,0,"Gewudraw","Home & Kitchen","Large Standard-Size","FBA","8.8x5.0x17.9","14.81",2023-05-12
"76","SINWANT Bamboo Sofa Clip on Side Table for Wide Couches Arm, Foldable Couch Tray with 360° Rotating Phone Holder, Armrest Table for Eating/Drinks/Snacks/Remote/Control","B09LLZ1R32","https://www.amazon.com/dp/B09LLZ1R32?psc=1","https://m.media-amazon.com/images/I/81F4JhVR7VL._AC_SX466_.jpg","SINWANT",34.99,2169,75893.31,19601,"CN",11.64,1,4.7,1467,7,76,"SINWANT-US","Home & Kitchen","Large Standard-Size","FBA","10.6x2.1x16.3","2.98",2021-11-11
"77","HOOBRO Narrow Console Table with Power Outlets, 29.5"" Small Entryway Table with Charging Station, Thin Sofa Table, Side Table, for Hallway, Bedroom, Living Room, Rustic Brown and Black BF75UXG01","B0BS3TV521","https://www.amazon.com/dp/B0BS3TV521?psc=1","https://m.media-amazon.com/images/I/61qHHm4mZvL._AC_SX569_.jpg","HOOBRO",47.99,NA,NA,287295,"CN",16.77,1,NA,0,8,0,"Hoobro","Home & Kitchen","Large Standard-Size","FBA","10.5x4.7x16.9","10.27",2023-05-14
"78","Vagaconl 70.86'' Extra Long Console Table, Long Sofa Table, TV Console Table with Shelf,3-Layer Shelf for Living Room, Entryway","B09FTH266F","https://www.amazon.com/dp/B09FTH266F?psc=1","https://m.media-amazon.com/images/I/812ckS6zScL._AC_SX466_.jpg","Vagaconl",155.99,140,21838.6,104025,"CN",62.97,1,4.8,77,7,3,"Vagacal","Home & Kitchen","Medium Oversize","MFN","15.0x4.7x76.0","52.01",2021-09-09
"79","MAHANCRIS Skinny Console Table, 63"" Narrow Sofa Table, Entryway Table, Industrial Sofa Table, Side Table, Sofa Hallway Table for Plants, Sturdy and Stable, Easy to Assemble CTHR16501","B0BRXNZZRG","https://www.amazon.com/dp/B0BRXNZZRG?psc=1","https://m.media-amazon.com/images/I/61SlYL-a-CL._AC_SY450_.jpg","MAHANCRIS",49.99,NA,NA,353999,"CN",23.95,1,NA,0,7,0,"ALLOSWELL","Home & Kitchen","Small Oversize","FBA","8.3x4.5x36.9","16.15",2023-05-03
"80","FlyinAir Console Talbe 37.6"" Sofa Table for Living Room Console Tables for Entryway Narrow Hallway Table Entry Table Sofa Tables Narrow Long Plant Table Rustic Foyer Tables","B09ZXQD9MW","https://www.amazon.com/dp/B09ZXQD9MW?psc=1","https://m.media-amazon.com/images/I/71-m+hYvhwL._AC_SX466_.jpg","FlyinAir",65.99,24,1583.76,687030,"CN",26.35,1,4.7,30,8,3,"FlyinAir","Home & Kitchen","Small Oversize","FBA","15.3x3.8x40.5","16.80",2022-07-08
"81","ETELI Console Sofa Table Narrow Industrial Entryway Table 31.5"" Small Console Table with Storage Entrance Table for Front Door Foyer Living Room Bedroom, Brown","B0BYSQMSPS","https://www.amazon.com/dp/B0BYSQMSPS?psc=1","https://m.media-amazon.com/images/I/71na4ErmiuL._AC_SX425_.jpg","ETELI",46.98,NA,NA,269719,"US",17.89,1,NA,0,7,0,"ETELI Direct","Home & Kitchen","Large Standard-Size","FBA","14.0x6.9x17.0","14.53",2023-03-17
"82","Deco 79 Wood Scroll Side Frames 2 Shelf Console Table with Brown Wood Top, 38"" x 15"" x 32"", White","B01MV62XCN","https://www.amazon.com/dp/B01MV62XCN?psc=1","https://m.media-amazon.com/images/I/71MNxCMRGCS._AC_SY450_.jpg","Deco 79",184,104,19136,154069,"AMZ",61.27,4,4.4,232,13,6,"Amazon","Home & Kitchen","Small Oversize","FBA","18.5x10.5x41.0","31.86",NA
"83","Tinamo Acacia Wood Sofa Armrest Tray -Sofa Arm Tray Table Clip Octangon - Couch Arm Table for Wide Couches - Wooden Side Tables for Small Spaces for Eating and Drink (Acacia)","B0BL1JG1DK","https://www.amazon.com/dp/B0BL1JG1DK?psc=1","https://m.media-amazon.com/images/I/91FEJmciX8L._AC_SX355_.jpg","Tinamo",22.98,174,3998.52,172362,"VN",9.84,1,4.8,43,6,5,"TINAMO","Home & Kitchen","Large Standard-Size","FBA","11.1x2.6x14.1","2.95",2022-10-31
"84","SUPERJARE Console Table with Power Outlets & USB Ports, Narrow Entryway Table, 39.3 Inches Sofa Table with Steel Frame for Hallway, Living Room, Entryway, Foyer - Rustic Brown","B09JZG8LV6","https://www.amazon.com/dp/B09JZG8LV6?psc=1","https://m.media-amazon.com/images/I/61mSNr4rjiL._AC_SX679_.jpg","SUPERJARE",59.99,257,15417.43,151953,"US",25.18,1,4.4,177,7,14,"Superjare Direct","Home & Kitchen","Small Oversize","FBA","10.0x3.0x42.5","13.55",2022-03-16
"85","HOOBRO Console Table, 47.2"" Narrow Entryway Table, Industrial Sofa Table with Shelf, Entrance Table for Living Room, Hallway, Foyer, Corridor, Office, Metal Frame, Rustic Brown and Black BF20XG01G1","B086KZ833Q","https://www.amazon.com/dp/B086KZ833Q?psc=1","https://m.media-amazon.com/images/I/61iSNQ-sxML._AC_SX679_.jpg","HOOBRO",69.99,438,30655.62,94420,"CN",29.05,10,4.7,1870,9,-171,"Hoobro","Home & Kitchen","Small Oversize","FBA","10.9x4.1x49.8","21.50",2020-08-21
"86","HOSTACK Farmhouse Console Table with 2-Door Cabinet & 2 Drawers, Coffee Bar, Entryway Table with Storage Shelf, Sofa Tables Buffet Sideboard for Kitchen, Hallway, Dining, Living Room, Rustic Brown","B0BKSV518Z","https://www.amazon.com/dp/B0BKSV518Z?psc=1","https://m.media-amazon.com/images/I/81-C4czTGwL._AC_SY355_.jpg","HOSTACK",115.99,517,59966.83,51619,"CN",NA,1,4.5,100,7,21,"Seleadc","Home & Kitchen",NA,"MFN",NA,NA,2022-10-28
"87","HOOBRO 47.2"" Narrow Console Table with Power Outlets, Skinny Behind Couch Table with Charging Station, Long and Thin Table for Entryway, Living Room, Foyer, Rustic Brown BF15XG01G1","B09NL25D9S","https://www.amazon.com/dp/B09NL25D9S?psc=1","https://m.media-amazon.com/images/I/61QxUjFm2NL._AC_SY450_.jpg","HOOBRO",69.99,601,42063.99,45074,"CN",25.69,4,4.5,186,9,-37,"Hoobro","Home & Kitchen","Small Oversize","FBA","8.3x4.3x33.4","13.05",2021-12-14
"88","Tinamo Acacia Wood Sofa Armrest Tray -Sofa Arm Tray Table Clip - Couch Arm Table for Wide Couches - Wooden Side Tables for Small Spaces for Eating and Drink (Rectangular, Acacia)","B09TKTDCQ8","https://www.amazon.com/dp/B09TKTDCQ8?psc=1","https://m.media-amazon.com/images/I/91782t9zX0L._AC_SX679_.jpg","Tinamo",22.98,411,9444.78,58129,"VN",10.78,1,4.7,178,8,15,"TINAMO","Home & Kitchen","Large Standard-Size","FBA","9.8x2.7x14.7","3.08",2022-02-28
"89","Narrow Console Table Small Entryway Table Industrial Couch Table Behind Sofa Table Hallway Table with Hooks for Living Room Foyer Bedroom Corridor Office Rustic Brown","B0BV2GDW9V","https://www.amazon.com/dp/B0BV2GDW9V?psc=1","https://m.media-amazon.com/images/I/61RIGqWry-L._AC_SX425_.jpg","BTY",45.99,332,15268.68,135357,"CN",17.27,2,4,32,7,7,"BTY HOME","Home & Kitchen","Large Standard-Size","FBA","12.9x5.8x17.2","12.83",2023-02-07
"90","Lifewit 39.4 Inch Console Narrow Sofa Table with Metal Frame for Living Room Industrial Entryway Hallway, Entrance, Office, Corridor, Coffee Table, Behind Sofa, Grey Oak","B09PG3BJF4","https://www.amazon.com/dp/B09PG3BJF4?psc=1","https://m.media-amazon.com/images/I/71hYHTAwd+L._AC_SY355_.jpg","Lifewit",55.99,519,29058.81,45777,"US",24.01,2,4.7,353,9,22,"Lifewit Home","Home & Kitchen","Small Oversize","FBA","14.0x3.0x41.0","14.55",2022-05-22
"91","MAHANCRIS Console Table, Narrow Sofa Table, 30.1"" Small Couch Table, Thin Sofa Table, Side Table for Hallway, Living Room, Foyer, Corridor, Rustic Brown and Black CTHR7601","B0BSLGJQ61","https://www.amazon.com/dp/B0BSLGJQ61?psc=1","https://m.media-amazon.com/images/I/61PxXJKnxjL._AC_SX466_.jpg","MAHANCRIS",35.99,NA,NA,441186,"CN",14.81,1,NA,0,NA,0,"ALLOSWELL","Home & Kitchen","Large Standard-Size",NA,"10.9x4.8x17.0","9.81",2023-05-29
"92","KATHY&BOB 360°Free Rotating Sofa Side Table Mobile Couch Desk Table with 2-Tier Storage Shelves, Laptop Table for Couch with Sturdy Metal Frame, Couch Side Table for Home, Rustic Brown","B09VRRR2J5","https://www.amazon.com/dp/B09VRRR2J5?psc=1","https://m.media-amazon.com/images/I/81pUMGr2+NL._AC_SY450_.jpg","KATHY&BOB",109.95,55,6047.25,251067,"CN",NA,1,4.5,35,7,5,"KBhome","Home & Kitchen",NA,"MFN","14.5x35.3x8.1",NA,2022-03-17
"93","Sofa Table, 3 Tiers TV Console TV Stand Long Sofa Table with Storage Shelves for Hallyway, Living Room, 55 Inch","B0B55XQHFZ","https://www.amazon.com/dp/B0B55XQHFZ?psc=1","https://m.media-amazon.com/images/I/71Eq+-C6wrL._AC_SY450_.jpg","Tribesigns",149.99,232,34797.68,110198,"CN",62.13,1,4.7,800,7,11,"USDUSHU","Home & Kitchen","Medium Oversize","MFN","15.5x7.0x61.0","50.01",2020-11-11
"94","IDEALHOUSE Sofa Tables Narrow Long, Extra Long Console Table with Outlets, 73.2"" Behind Couch Table, Grey Farmhouse Entryway Table for Living Room, Hallway, Foyer","B0BRFW8DQ6","https://www.amazon.com/dp/B0BRFW8DQ6?psc=1","https://m.media-amazon.com/images/I/61zenxbCCfL._AC_SY450_.jpg","IDEALHOUSE",99.99,81,8099.19,298090,"AMZ",37.75,2,4.3,24,7,7,"Amazon","Home & Kitchen","Small Oversize","AMZ","12.0x40.0x7.0","32.00",2022-12-31
"95","LAATOOREE Console Table, 41.7"" Industrial Entryway Table with Shelf, Narrow Sofa Table for Hallway, Entrance Hall, Foyer, Corridor, Living Room - Wood Look Metal Frame - Black & Rustic Brown","B0B8RNN4K5","https://www.amazon.com/dp/B0B8RNN4K5?psc=1","https://m.media-amazon.com/images/I/71daWbYP1rL._AC_SX679_.jpg","LAATOOREE",49.99,588,29394.12,44062,"CN",18.51,1,4.4,259,8,29,"linlai","Home & Kitchen","Large Standard-Size","FBA","12.1x6.4x17.4","14.68",2022-08-05
"96","VANOMi 70.8 Inch Extra Long Console Table for Entryway, Narrow Hallway Table, Wood Sofa Table with 3 Tier Storage Shelves for Living Room","B0B578KXW7","https://www.amazon.com/dp/B0B578KXW7?psc=1","https://m.media-amazon.com/images/I/811T6Efg3IL._AC_SX679_.jpg","VANOMi",172.99,143,24737.57,154090,NA,NA,1,4.5,17,8,2,NA,"Home & Kitchen",NA,"MFN",NA,NA,2022-06-27
