"","product_details","asin","url","image_url","brand","price","sales","revenue","bsr","seller_country_region","fees","active_sellers_number","ratings","review_count","images","review_velocity","buy_box","category","size_tier","fulfillment","dimensions","weight","creation_date"
"59","ChooChoo Oxford Coffee Table with Thicker Legs, Black Wood Coffee Table with Storage for Living Room","B07T238M73","https://www.amazon.com/dp/B07T238M73?psc=1","https://m.media-amazon.com/images/I/71rIs5b2PfS._AC_SX466_.jpg","ChooChoo",109.99,537,59064.63,54432,"CN",43.45,7,4.4,1094,7,30,"ChooChoo Furniture","Home & Kitchen","Small Oversize","FBA","24.0x5.0x43.5","42.51",2019-06-12
"60","NOBLEWELL Coffee Table Lift Top with Storage Compartment and Separated Open Shelves, Pop Up Coffee Table for Living Room, 39.4in L, Vintage Brown","B0922FNFBK","https://www.amazon.com/dp/B0922FNFBK?psc=1","https://m.media-amazon.com/images/I/715ZWgqT1hL._AC_SX569_.jpg","NOBLEWELL",109.99,359,39486.41,33147,"CN",46.39,12,4.3,1041,8,28,"NOBLEWELL Direct","Home & Kitchen","Small Oversize","FBA","23.1x5.0x42.1","48.11",2021-07-01
"61","OKD 48'' Coffee Table with Storage & Sliding Barn Doors, Farmhouse & Industrial Cocktail Table w/Adjustable Shelves, Rectangular Rustic Living Room Table for Living Meeting Room, Reclaimed Barnwood","B0BRLBV3Z4","https://www.amazon.com/dp/B0BRLBV3Z4?psc=1","https://m.media-amazon.com/images/I/91yVWfcn2IL._AC_SX679_.jpg","OKD",199.99,447,89395.53,55836,"CN",NA,1,4.6,131,5,32,"OKD-us","Home & Kitchen",NA,"MFN",NA,NA,2023-02-10
"62","Meihua Glass Coffee Table for Living Room Rectangle Modern End Table…","B08HS14ZSX","https://www.amazon.com/dp/B08HS14ZSX?psc=1","https://m.media-amazon.com/images/I/713FyY+S+CL._AC_SY450_.jpg","Meihua",104.99,472,49555.28,61617,"CN",46.06,1,4.7,1413,7,27,"Meihua Home","Home & Kitchen","Small Oversize","FBA","26.6x4.7x42.4","49.06",2020-06-01
"63","XXXDXDP 2 in 1 Marble Texture Coffee Table for Living Room Sofa Side Round Combination Home Furniture Metal Bracket","B0BV637BCP","https://www.amazon.com/dp/B0BV637BCP?psc=1","https://m.media-amazon.com/images/I/51wBPLU76HL._AC_SX466_.jpg","XXXDXDP",4000,0,0,8589158,"CN",NA,2,1,1,9,0,"刘宗杭","Home & Kitchen",NA,"MFN",NA,NA,2023-02-08
"64","SAYGOER Coffee Table Simple Modern Coffee Tables Open Design Rectangular Minimalist Center Table for Living Room Home Office Industrial Cocktail Tables, Easy Assembly, 39.37 x 19.69 x 17.72, OAK White","B0BQ3BP4ND","https://www.amazon.com/dp/B0BQ3BP4ND?psc=1","https://m.media-amazon.com/images/I/71tYICS8fRL._AC_SX425_.jpg","SAYGOER",39.97,351,14029.47,88787,"CN",24.55,1,4.4,115,4,12,"SAYGOER DIRECT","Home & Kitchen","Small Oversize","FBA","23.0x2.0x42.5","21.75",2022-12-14
"65","Walker Edison Modern Glam Round Accent Faux White Marble Coffee Table with Gold X-Base, 36 Inch","B071YPHMY6","https://www.amazon.com/dp/B071YPHMY6?psc=1","https://m.media-amazon.com/images/I/612+ys+zJhL._AC_SX522_.jpg","Walker Edison",97.09,490,47574.1,45318,"AMZ",48.73,9,4.3,5401,5,6,"Amazon","Home & Kitchen","Medium Oversize","FBA","38.2x3.5x38.2","24.85",NA
"66","Tangkula Glass Coffee Table, 42.5"" L × 20"" W ×14"" H, Modern Clear Tempered Glass Coffee Table for Living Room, International Occasion Tea Table, Waterfall Table with Rounded Edges (Clear Glass)","B07WWSY44W","https://www.amazon.com/dp/B07WWSY44W?psc=1","https://m.media-amazon.com/images/I/51yP2uECd0L._AC_SX522_.jpg","Tangkula",189.99,106,20138.94,210918,"US",NA,1,4.7,1057,9,0,"Tangkula","Home & Kitchen",NA,"MFN",NA,NA,2019-08-19
"67","Yaheetech Coffee Table, 41in Lift Top Coffee Table with Storage Hidden Compartment & Shelf, Pop Up Coffee Table for Living Room, Espresso","B07MHGJVBN","https://www.amazon.com/dp/B07MHGJVBN?psc=1","https://m.media-amazon.com/images/I/5151XsEzPpL._AC_SX569_.jpg","Yaheetech",79.99,941,75270.59,24646,"US",41.89,1,4.5,7807,7,46,"Yaheetech","Home & Kitchen","Small Oversize","MFN","23.6x3.9x45.3","48.77",2018-12-20
"68","Furinno 11172 Just 2-Tier No Tools Coffee Table, White w/White Tube","B006321J8G","https://www.amazon.com/dp/B006321J8G?psc=1","https://m.media-amazon.com/images/I/41h4UzOfBYL._AC_SY355_.jpg","Furinno",20.38,755,15386.9,21331,"AMZ",16.57,8,3.6,10073,7,24,"Amazon","Home & Kitchen","Small Oversize","FBA","17.8x2.8x26.5","10.00",2011-11-03
"69","ZenStyle Industrial Coffee Table with Storage Shelf for Living Room, Wood Look Accent Furniture with Vintage Wooden Board Stable Metal Frame Cocktail Table 2-Tier Tea Table, Rustic Brown","B08NFBSC1F","https://www.amazon.com/dp/B08NFBSC1F?psc=1","https://m.media-amazon.com/images/I/614SNHm3X9L._AC_SY355_.jpg","ZenStyle",43.48,182,7913.36,156309,"CN",32.21,1,4.6,635,9,12,"ZenStyle","Home & Kitchen","Small Oversize","MFN","24.3x3.9x43.1","38.81",2020-11-12
"70","Ameriwood Home Carver Coffee Table, Gray","B01N0D7VC8","https://www.amazon.com/dp/B01N0D7VC8?psc=1","https://m.media-amazon.com/images/I/71lXEubxAbL._AC_SX466_.jpg","Ameriwood Home",87.66,NA,NA,3332,"AMZ",50.18,4,4.5,3310,15,0,"Amazon","Our Brands","Small Oversize","AMZ","14.0x8.5x40.3","65.76",2016-11-14
"71","ANBUY Black Coffee Table with Storage, Modern Rectangle Coffee Table with Dual Storage Drawers & 2 Open Shelf, Wood TV Stand Side End Table for Apartment Living Room","B0BVVLTTGS","https://www.amazon.com/dp/B0BVVLTTGS?psc=1","https://m.media-amazon.com/images/I/812Onh1t0+L._AC_SX679_.jpg","Anbuy",123.99,67,8307.33,173261,"CN",NA,2,4.7,4,8,1,"Anbuy","Home & Kitchen",NA,"MFN",NA,NA,2023-02-15
"72","AOGLLATI Lift Top Coffee Table with Storage and Hidden Compartment, Farmhouse Square Coffee Table with Charging Station, Wood Lift Tabletop Central Table for Living Room, Reception Room, Retro Brown","B0BR5CRZTG","https://www.amazon.com/dp/B0BR5CRZTG?psc=1","https://m.media-amazon.com/images/I/914iuKAISBL._AC_SY450_.jpg","AOGLLATI",169.99,115,19548.85,290512,"CN",64.2,1,4.4,30,8,0,"CAcaco","Home & Kitchen","Small Oversize","MFN","19.7x37.8x8.2","69.30",2022-12-27
"73","Elephance Round Coffee Table, 31.5 Inch Modern Coffee Table for Living Room, White and Gold Coffee Table with Storage, Wooden Tabletop-Marble White Print with Gold Frame","B0BZRVK9XC","https://www.amazon.com/dp/B0BZRVK9XC?psc=1","https://m.media-amazon.com/images/I/81T+UbD+z6L._AC_SX569_.jpg","Elephance",135.99,6,815.94,243130,"US",52.05,1,4.4,41,8,0,"Cheerwing USA","Home & Kitchen","Medium Oversize","FBA","33.9x34.3x3.4","30.53",2023-03-28
"74","GOTOTOP Modern Glossy White Coffee Table W/LED Lighting, Contemporary Rectangle Design with 4 Drawers and Remote Control Living Room Furniture","B08CKYXJTV","https://www.amazon.com/dp/B08CKYXJTV?psc=1","https://m.media-amazon.com/images/I/81I+cps-xbL._AC_SX679_.jpg","GOTOTOP",219.5,3,658.5,1444285,"CN",69.51,2,2.7,126,9,1,"Cusco","Home & Kitchen","Small Oversize","FBA","22.1x5.0x33.5","66.15",2020-12-10
"75","LAZZO Rattan Coffee Table Mid Century Modern Center Rectangular Tables with 2 Drawers and Open Storage Shelf Wooden Small Media Table for Home Living Room,Office Natural Wood","B0BKSXTBLZ","https://www.amazon.com/dp/B0BKSXTBLZ?psc=1","https://m.media-amazon.com/images/I/71U6aAU-jvL._AC_SX466_.jpg","LAZZO",87.99,88,7743.12,354841,"CN",40.99,1,4.8,10,6,1,"LAZZO","Home & Kitchen","Small Oversize","MFN","24.0x38.6x4.5","43.43",2022-10-28
"76","Gdrasuya10 Modern White Faux Marble Coffee Table, 2 Tier Wood Coffee Table with Gold Frame Center TV Table Cocktail Table Sofa End Table for Living Room Bedroom (40"" L)","B0B92XNY3N","https://www.amazon.com/dp/B0B92XNY3N?psc=1","https://m.media-amazon.com/images/I/81-yO8tL4FL._AC_SX466_.jpg","Gdrasuya10",109.99,41,4509.59,451067,"CN",NA,1,2.8,14,8,2,"HawPoleElec","Home & Kitchen",NA,"MFN",NA,NA,2022-08-09
"77","BDI Reveal 1192 Lift Coffee Table, Chocolate Walnut","B09PQN71DR","https://www.amazon.com/dp/B09PQN71DR?psc=1","https://m.media-amazon.com/images/I/417tOXEVNVL._AC_SX466_.jpg","BDI Furniture",1683,0,0,3878639,"US",236.83,3,NA,0,6,0,"WORLD WIDE STEREO","Home & Kitchen","Medium Oversize","MFN","50.0x30.0x8.0","95.00",2022-01-05
"78","WLIVE Lift Top Coffee Table with Storage,Small Coffee Table with Drawers for Living Room,Hidden Compartment and Open Shelf,Central Table for Reception Room,Rustic Brown","B0BRB12W8X","https://www.amazon.com/dp/B0BRB12W8X?psc=1","https://m.media-amazon.com/images/I/81jRlgOs1RL._AC_SY450_.jpg","WLIVE",139.99,NA,NA,146114,"CN",55.09,1,5,1,7,0,"WLIVE","Home & Kitchen","Small Oversize","FBA","23.0x5.5x43.5","60.01",2022-12-29
"79","Lift Top Coffee Table, Coffee Tables for Living Room, Coffee Table with Storage, Rustic Coffee Table with Hidden Compartment, Wooden Legs","B0BTHQ88HN","https://www.amazon.com/dp/B0BTHQ88HN?psc=1","https://m.media-amazon.com/images/I/719FQFqL4fL._AC_SY450_.jpg","Tcpuolr",104.99,113,11863.87,313570,"CN",67.14,1,4,57,7,6,"Tcpuolr","Home & Kitchen","Medium Oversize","MFN","23.0x46.1x4.9","78.00",2023-01-31
"80","Sauder North Avenue Coffee Table, Charter Oak finish, L: 31.50"" x W: 20.00"" x H: 16.54""","B01K6PLW4Q","https://www.amazon.com/dp/B01K6PLW4Q?psc=1","https://m.media-amazon.com/images/I/71Z+TfZ9n8L._AC_SX425_.jpg","Sauder",79.99,165,13198.35,220733,"AMZ",31.81,2,4.5,5580,8,14,"Amazon","Home & Kitchen","Small Oversize","FBA","23.6x2.5x35.7","24.45",NA
"81","Yaheetech Wood 2-Tier Black Coffee Table with Storage Shelf for Living Room, X Design Accent Cocktail Table, Easy Assembly Home Furniture, 39.5 x 21.5 x 18 Inches","B0833M87VX","https://www.amazon.com/dp/B0833M87VX?psc=1","https://m.media-amazon.com/images/I/71CdOCmASxS._AC_SX522_.jpg","Yaheetech",79.99,344,27516.56,101768,"US",37.69,2,4.6,848,9,17,"Yaheetech","Home & Kitchen","Small Oversize","MFN","24.4x45.5x3.9","38.36",2019-12-24
"82","BDI Furniture Terrace Square Coffee Table Charcoal","B073K4MSCV","https://www.amazon.com/dp/B073K4MSCV?psc=1","https://m.media-amazon.com/images/I/71cmxa-O9ML._AC_SX569_.jpg","BDI Furniture",1216,1,1216,533969,"US",358.31,3,4.6,6,7,0,"WORLD WIDE STEREO","Home & Kitchen","Special Oversize","MFN","48.0x48.0x9.0","171.00",NA
"83","VINGLI Glass Coffee Table, 25.6"" Round Coffee Table Gold Coffee Tables for Living Room, 2-Tier Glass Top Coffee Table with Storage Clear Coffee Table, Simple & Modern Center Table for Small Space","B09RH3LJLW","https://www.amazon.com/dp/B09RH3LJLW?psc=1","https://m.media-amazon.com/images/I/81x+fwOe4tL._AC_SX569_.jpg","VINGLI",95.99,504,48378.96,54235,"HK",35.47,2,4.6,250,8,19,"VINGLI-Direct","Home & Kitchen","Small Oversize","MFN","27.8x4.8x28.4","25.45",2022-01-29
"84","Furinno Beginning Coffee Table, French Oak Grey , 19.45D x 35.59W x 15.63H in","B07GDWL9TV","https://www.amazon.com/dp/B07GDWL9TV?psc=1","https://m.media-amazon.com/images/I/51nZwDsrFYL._AC_SX466_.jpg","Furinno",31.71,94,2980.74,319082,"AMZ",21.21,11,3.7,497,10,2,"Amazon","Home & Kitchen","Small Oversize","AMZ","21.6x1.5x39.0","16.95",2018-08-13
"85","Artissance Versatile Peking Grand Framed Square Weathered White Wash, 50 Inch Long Coffee Table","B09Q1DMB5D","https://www.amazon.com/dp/B09Q1DMB5D?psc=1","https://m.media-amazon.com/images/I/8125pZc2IRL._AC_SY450_.jpg","Artissance",2185.1,2,4370.2,872742,"AMZ",410.24,3,NA,0,9,0,"Amazon","Home & Kitchen","Special Oversize","FBA","51.1x18.3x52.8","118.02",2022-01-08
"86","Round Coffee Table Modern Coffee Table Sofa Table Tea Table for Living Room, Office Desk, Balcony, Wood Desktop and Metal Legs, White Oak,31.5""","B09DYBM7KB","https://www.amazon.com/dp/B09DYBM7KB?psc=1","https://m.media-amazon.com/images/I/71IPFXyXH1L._AC_SX679_.jpg","TOYSINTHEBOX",69.99,65,4549.35,232229,"US",38.52,1,3.7,290,8,7,"YUNHAO LIVING","Home & Kitchen","Medium Oversize","FBA","33.0x2.0x33.0","19.75",2021-08-30
"87","Personalized Large EPOXY Table, Resin Dining Table for 2, 4, 6, 8 River Table Top, Wood Epoxy Coffee Table Top, Living Room Table (Without Stand, 72 x 48inches)","B0B59M7PXB","https://www.amazon.com/dp/B0B59M7PXB?psc=1","https://m.media-amazon.com/images/I/51RSJh5MhOL._AC_SX679_.jpg","TUZECH",4059,1,4059,3475049,"IN",NA,1,NA,0,7,0,"Tuzech.","Home & Kitchen",NA,"MFN",NA,NA,2022-06-28
"88","HOMMPA Lift Top LED Coffee Table with Charging Station Black CoffeeTable for Living Room with Hidden Compartment High Gloss Lift Tabletop Modern Center Cocktail Table for Living Room 15.7"" H","B0BJ76PHZY","https://www.amazon.com/dp/B0BJ76PHZY?psc=1","https://m.media-amazon.com/images/I/71VOshMafhL._AC_SX569_.jpg","HOMMPA",189.98,173,32866.54,143519,"CN",NA,1,3.9,6,8,0,"Phycomn","Home & Kitchen",NA,"MFN",NA,NA,2022-10-14
"89","Oakrain Nesting Tables for Living Room, Round Nesting Coffee Table, Farmhouse End Tables Living Room Set of 2, Wood Side Tables Set of 2 for Sofa, Bedroom, Balcony","B0B2P86Z7L","https://www.amazon.com/dp/B0B2P86Z7L?psc=1","https://m.media-amazon.com/images/I/816AMX0xKvL._AC_SX679_.jpg","Oakrain",99.99,111,11098.89,197855,"CN",35.65,1,4.7,32,9,2,"OneSpruce","Home & Kitchen","Small Oversize","FBA","21.5x7.0x25.2","15.45",2022-05-30
"90","Rainbow Sophia Coffee Table, Modern Farmhouse Wood Coffee Table with 2-Tier Storage, 40 Inch, White Oak","B08ML5W8DZ","https://www.amazon.com/dp/B08ML5W8DZ?psc=1","https://m.media-amazon.com/images/I/818YD5zkKBL._AC_SX569_.jpg","Rainbow Sophia",129.97,345,44839.65,101801,"US",46.45,2,4.5,910,6,20,"Rainbow Sophia LLC","Home & Kitchen","Small Oversize","FBA","26.0x4.5x44.5","42.01",2020-11-07
"91","Yaheetech Lift Top Coffee Table, 47.5 in Coffee Table with Hidden Storage Compartment, Wooden Lift Up Central Table for Living Room & Reception Room, Gray","B09Q8WXHWL","https://www.amazon.com/dp/B09Q8WXHWL?psc=1","https://m.media-amazon.com/images/I/81AtgGqbB4L._AC_SY355_.jpg","Yaheetech",89.99,219,19707.81,31775,"US",49.84,1,4.5,102,9,5,"Yaheetech","Home & Kitchen","Small Oversize","MFN","27.2x52.4x5.1","61.29",2022-01-12
"92","Gexpusm Round Wood Coffee Table, Farmhouse Round Coffee Table for Living Room, Solid Wood Circle Center Table, Round Wooden Rustic Natural Table, 31.5 * 31.5 * 14IN(Contain Only Coffee Table)","B0BF9TFB35","https://www.amazon.com/dp/B0BF9TFB35?psc=1","https://m.media-amazon.com/images/I/714PkhsqHdL._AC_SX450_.jpg","Gexpusm",189.99,249,47307.51,121528,"CN",75.69,1,4.9,32,7,7,"Budding Home","Home & Kitchen","Medium Oversize","MFN","34.8x34.8x7.7","40.12",2022-09-14
"93","WEENFON Coffee Table, Industrial Coffee Table with 2 Cloth Drawers & Open Storage Shelf, Modern Accent Cocktail Table with Hidden Compartment for Living Room, Metal Frame, Dark Brown","B09RDVCXHP","https://www.amazon.com/dp/B09RDVCXHP?psc=1","https://m.media-amazon.com/images/I/61YPO3IkgpL._AC_SX466_.jpg","WEENFON",59.99,NA,NA,436101,"CN",38.89,1,3.7,49,8,0,"WEENFON","Home & Kitchen","Small Oversize","FBA","22.0x5.0x47.8","48.96",2022-12-31
"94","bonVIVO Black Coffee Table Donatella","B087JXFXWT","https://www.amazon.com/dp/B087JXFXWT?psc=1","https://m.media-amazon.com/images/I/61rI0T2qh5L._AC_SX466_.jpg","bonVIVO",132.99,30,3989.7,551002,"US",52.72,2,4.7,447,9,6,"Bonstato Inc.","Home & Kitchen","Small Oversize","FBA","24.1x5.0x46.5","50.10",2017-02-15
"95","Furnnylane Modern Coffee Table with 4 Drawers,Square Coffee Table with Storage for Living Room,White,Large,39.3"" D x 39.3"" W x 17.7"" H","B0C3LLLZRJ","https://www.amazon.com/dp/B0C3LLLZRJ?psc=1","https://m.media-amazon.com/images/I/713iwNposeL._AC_SX466_.jpg","Furnnylane",269.99,NA,NA,314778,"CN",NA,1,3.9,39,5,2,"Furnnylane","Home & Kitchen",NA,"MFN",NA,NA,2023-04-26
